"","From","To","Prob"
"966175","V3915","V3928",1
"966176","V3916","V3928",1
"966177","V3917","V3928",1
"966178","V3918","V3928",1
"966179","V3919","V3928",1
"966180","V3920","V3928",16
"966181","V3921","V3928",17
"966183","V3923","V3928",3
"966186","V3926","V3928",2
"966187","V3927","V3928",1
"966188","V3928","V3928",9
"966189","V3929","V3928",1
"966190","V3930","V3928",7
"966191","V3931","V3928",5
"966192","V3932","V3928",1
"966193","V3933","V3928",2
"966195","V3935","V3928",2
"966196","V3936","V3928",4
"966198","V3938","V3928",1
"966199","V3939","V3928",3
"966200","V3940","V3928",1
"966202","V3942","V3928",1
"966205","V3945","V3928",1
"966206","V3946","V3928",13
"966207","V3947","V3928",26
"966210","V3950","V3928",5
"966211","V3951","V3928",2
"966213","V3953","V3928",4
"966215","V3955","V3928",5
"966216","V3956","V3928",1
"966217","V3957","V3928",15
"966219","V3959","V3928",12
"966221","V3961","V3928",12
"966222","V3962","V3928",7
"966223","V3963","V3928",2
"966226","V3966","V3928",2
"966227","V3967","V3928",1
"966228","V3968","V3928",3
"966231","V3971","V3928",5
"966241","V3981","V3928",2
"966247","V3987","V3928",13
"966253","V3993","V3928",1
"966254","V3994","V3928",4
"966255","V3995","V3928",1
"966262","V4002","V3928",1
"966264","V4004","V3928",2
"966268","V4008","V3928",1
"966270","V4010","V3928",1
"966271","V4011","V3928",5
"966274","V4014","V3928",1
"966275","V4015","V3928",1
"966276","V4016","V3928",5
"966277","V4017","V3928",2
"966281","V4021","V3928",2
"966282","V4022","V3928",2
"966283","V4023","V3928",17
"966284","V4024","V3928",1
"966286","V4026","V3928",5
"966287","V4027","V3928",1
"966290","V4030","V3928",1
"966291","V4031","V3928",1
"966292","V4032","V3928",1
"966294","V4034","V3928",1
"966295","V4035","V3928",2
"966296","V4036","V3928",1
"966297","V4037","V3928",2
"966298","V4038","V3928",8
"966299","V4039","V3928",8
"966300","V4040","V3928",9
"966301","V4041","V3928",1
"966302","V4042","V3928",5
"966304","V4044","V3928",3
"966305","V4045","V3928",13
"966306","V4046","V3928",10
"966310","V4050","V3928",2
"966314","V4054","V3928",2
"966315","V4055","V3928",5
"966317","V4057","V3928",3
"966318","V4058","V3928",1
"966321","V4061","V3928",3
"966324","V4064","V3928",2
"966325","V4065","V3928",7
"966329","V4069","V3928",8
"966330","V4070","V3928",4
"967927","V5667","V3928",3
"967930","V5670","V3928",2
"967931","V5671","V3928",4
"968076","V5816","V3928",1
"968079","V5819","V3928",1
"968093","V5833","V3928",4
"968094","V5834","V3928",4
"968097","V5837","V3928",3
"968098","V5838","V3928",4
"968100","V5840","V3928",1
"968101","V5841","V3928",1
"968102","V5842","V3928",1
"968104","V5844","V3928",1
"968107","V5847","V3928",2
"968109","V5849","V3928",1
"968111","V5851","V3928",2
"971884","V9624","V3928",1
"979724","V2660","V3971",4
"979730","V2666","V3971",2
"979731","V2667","V3971",5
"979735","V2671","V3971",6
"979738","V2674","V3971",8
"979740","V2676","V3971",6
"979749","V2685","V3971",1
"979750","V2686","V3971",5
"979755","V2691","V3971",1
"979758","V2694","V3971",6
"979761","V2697","V3971",3
"979764","V2700","V3971",2
"980432","V3368","V3971",2
"980446","V3382","V3971",1
"980447","V3383","V3971",1
"980450","V3386","V3971",3
"980452","V3388","V3971",1
"980454","V3390","V3971",4
"980455","V3391","V3971",13
"980463","V3399","V3971",5
"980464","V3400","V3971",5
"981030","V3966","V3971",2
"981049","V3985","V3971",1
"981054","V3990","V3971",2
"981055","V3991","V3971",6
"981111","V4047","V3971",1
"981117","V4053","V3971",3
"981126","V4062","V3971",1
"982881","V5817","V3971",6
"982885","V5821","V3971",2
"982887","V5823","V3971",1
"982888","V5824","V3971",5
"982889","V5825","V3971",4
"982890","V5826","V3971",2
"982894","V5830","V3971",3
"982903","V5839","V3971",6
"982912","V5848","V3971",5
"982916","V5852","V3971",1
"982918","V5854","V3971",1
"982921","V5857","V3971",2
"994476","V2608","V3976",1
"994481","V2613","V3976",1
"994487","V2619","V3976",1
"994488","V2620","V3976",2
"994493","V2625","V3976",1
"994494","V2626","V3976",1
"994508","V2640","V3976",1
"994514","V2646","V3976",2
"994526","V2658","V3976",1
"994529","V2661","V3976",1
"994531","V2663","V3976",1
"994533","V2665","V3976",1
"994534","V2666","V3976",7
"994538","V2670","V3976",1
"994539","V2671","V3976",1
"994540","V2672","V3976",7
"994541","V2673","V3976",1
"994542","V2674","V3976",2
"994544","V2676","V3976",2
"994546","V2678","V3976",1
"994547","V2679","V3976",2
"994549","V2681","V3976",2
"994560","V2692","V3976",1
"994561","V2693","V3976",2
"994574","V2706","V3976",1
"994575","V2707","V3976",5
"995235","V3367","V3976",1
"995249","V3381","V3976",9
"995252","V3384","V3976",3
"995269","V3401","V3976",5
"995377","V3509","V3976",1
"995786","V3918","V3976",1
"995822","V3954","V3976",1
"995826","V3958","V3976",2
"995828","V3960","V3976",2
"995834","V3966","V3976",11
"995836","V3968","V3976",16
"995842","V3974","V3976",1
"995854","V3986","V3976",6
"995858","V3990","V3976",4
"995864","V3996","V3976",1
"995915","V4047","V3976",1
"995928","V4060","V3976",2
"995930","V4062","V3976",2
"995934","V4066","V3976",1
"997687","V5819","V3976",2
"997713","V5845","V3976",1
"997714","V5846","V3976",1
"997716","V5848","V3976",1
"997717","V5849","V3976",1
"997719","V5851","V3976",1
"997727","V5859","V3976",3
"1008697","V2025","V3979",1
"1008702","V2030","V3979",1
"1008714","V2042","V3979",1
"1008744","V2072","V3979",1
"1009272","V2600","V3979",1
"1009273","V2601","V3979",1
"1009274","V2602","V3979",1
"1009275","V2603","V3979",3
"1009276","V2604","V3979",2
"1009277","V2605","V3979",1
"1009291","V2619","V3979",1
"1009292","V2620","V3979",1
"1009295","V2623","V3979",1
"1009297","V2625","V3979",1
"1009299","V2627","V3979",2
"1009300","V2628","V3979",1
"1009317","V2645","V3979",2
"1009318","V2646","V3979",1
"1009321","V2649","V3979",2
"1009323","V2651","V3979",1
"1009325","V2653","V3979",12
"1009326","V2654","V3979",11
"1009327","V2655","V3979",1
"1009329","V2657","V3979",1
"1009331","V2659","V3979",4
"1009335","V2663","V3979",2
"1009337","V2665","V3979",4
"1009338","V2666","V3979",10
"1009339","V2667","V3979",12
"1009341","V2669","V3979",1
"1009342","V2670","V3979",1
"1009343","V2671","V3979",11
"1009344","V2672","V3979",8
"1009345","V2673","V3979",3
"1009346","V2674","V3979",1
"1009347","V2675","V3979",1
"1009348","V2676","V3979",1
"1009349","V2677","V3979",1
"1009350","V2678","V3979",1
"1009355","V2683","V3979",1
"1009364","V2692","V3979",5
"1009365","V2693","V3979",2
"1009366","V2694","V3979",4
"1009367","V2695","V3979",1
"1009371","V2699","V3979",5
"1009372","V2700","V3979",2
"1009373","V2701","V3979",2
"1009375","V2703","V3979",14
"1009377","V2705","V3979",5
"1009378","V2706","V3979",11
"1009379","V2707","V3979",8
"1010042","V3370","V3979",1
"1010051","V3379","V3979",4
"1010052","V3380","V3979",2
"1010053","V3381","V3979",2
"1010056","V3384","V3979",3
"1010059","V3387","V3979",15
"1010060","V3388","V3979",3
"1010061","V3389","V3979",2
"1010070","V3398","V3979",5
"1010072","V3400","V3979",1
"1010073","V3401","V3979",5
"1010076","V3404","V3979",7
"1010080","V3408","V3979",2
"1010082","V3410","V3979",12
"1010086","V3414","V3979",1
"1010133","V3461","V3979",1
"1010145","V3473","V3979",1
"1010147","V3475","V3979",1
"1010170","V3498","V3979",1
"1010174","V3502","V3979",3
"1010181","V3509","V3979",2
"1010182","V3510","V3979",4
"1010185","V3513","V3979",5
"1010189","V3517","V3979",4
"1010193","V3521","V3979",2
"1010198","V3526","V3979",3
"1010211","V3539","V3979",5
"1010214","V3542","V3979",1
"1010216","V3544","V3979",1
"1010227","V3555","V3979",1
"1010229","V3557","V3979",1
"1010230","V3558","V3979",1
"1010231","V3559","V3979",1
"1010232","V3560","V3979",1
"1010246","V3574","V3979",5
"1010248","V3576","V3979",6
"1010251","V3579","V3979",1
"1010254","V3582","V3979",1
"1010261","V3589","V3979",4
"1010281","V3609","V3979",1
"1010283","V3611","V3979",3
"1010305","V3633","V3979",3
"1010313","V3641","V3979",1
"1010315","V3643","V3979",1
"1010320","V3648","V3979",2
"1010339","V3667","V3979",1
"1010340","V3668","V3979",4
"1010346","V3674","V3979",1
"1010358","V3686","V3979",1
"1010588","V3916","V3979",2
"1010597","V3925","V3979",15
"1010599","V3927","V3979",3
"1010626","V3954","V3979",1
"1010629","V3957","V3979",3
"1010630","V3958","V3979",2
"1010631","V3959","V3979",5
"1010632","V3960","V3979",5
"1010634","V3962","V3979",1
"1010638","V3966","V3979",1
"1010646","V3974","V3979",1
"1010658","V3986","V3979",1
"1010660","V3988","V3979",1
"1010662","V3990","V3979",2
"1010663","V3991","V3979",2
"1010667","V3995","V3979",1
"1010672","V4000","V3979",2
"1010680","V4008","V3979",1
"1010689","V4017","V3979",1
"1010700","V4028","V3979",1
"1010704","V4032","V3979",1
"1010712","V4040","V3979",1
"1010715","V4043","V3979",1
"1010720","V4048","V3979",1
"1010724","V4052","V3979",1
"1010728","V4056","V3979",11
"1010729","V4057","V3979",13
"1010730","V4058","V3979",2
"1010732","V4060","V3979",3
"1010734","V4062","V3979",2
"1010737","V4065","V3979",7
"1010738","V4066","V3979",2
"1010741","V4069","V3979",1
"1012510","V5838","V3979",1
"1012511","V5839","V3979",3
"1012512","V5840","V3979",3
"1012513","V5841","V3979",12
"1012514","V5842","V3979",3
"1012515","V5843","V3979",1
"1012516","V5844","V3979",3
"1012517","V5845","V3979",1
"1012518","V5846","V3979",7
"1012519","V5847","V3979",3
"1012520","V5848","V3979",4
"1012521","V5849","V3979",2
"1012523","V5851","V3979",1
"1012527","V5855","V3979",1
"1024146","V2670","V3980",1
"1024152","V2676","V3980",1
"1024163","V2687","V3980",11
"1024165","V2689","V3980",18
"1024166","V2690","V3980",39
"1024171","V2695","V3980",1
"1024172","V2696","V3980",5
"1024173","V2697","V3980",15
"1024174","V2698","V3980",2
"1024175","V2699","V3980",2
"1024845","V3369","V3980",3
"1024847","V3371","V3980",2
"1024848","V3372","V3980",2
"1024851","V3375","V3980",8
"1024852","V3376","V3980",2
"1024853","V3377","V3980",6
"1024858","V3382","V3980",10
"1024859","V3383","V3980",1
"1024863","V3387","V3980",2
"1024864","V3388","V3980",2
"1024865","V3389","V3980",13
"1024868","V3392","V3980",1
"1024869","V3393","V3980",9
"1024870","V3394","V3980",1
"1024874","V3398","V3980",54
"1024875","V3399","V3980",30
"1024876","V3400","V3980",21
"1024882","V3406","V3980",1
"1024883","V3407","V3980",1
"1024887","V3411","V3980",21
"1024890","V3414","V3980",36
"1024891","V3415","V3980",1
"1024895","V3419","V3980",48
"1024924","V3448","V3980",35
"1024931","V3455","V3980",1
"1024937","V3461","V3980",5
"1024938","V3462","V3980",4
"1024945","V3469","V3980",3
"1024965","V3489","V3980",25
"1024967","V3491","V3980",11
"1024974","V3498","V3980",2
"1025004","V3528","V3980",11
"1025008","V3532","V3980",1
"1025012","V3536","V3980",16
"1025013","V3537","V3980",1
"1025025","V3549","V3980",1
"1025033","V3557","V3980",2
"1025035","V3559","V3980",7
"1025037","V3561","V3980",38
"1025041","V3565","V3980",3
"1025042","V3566","V3980",23
"1025044","V3568","V3980",15
"1025045","V3569","V3980",35
"1025076","V3600","V3980",3
"1025078","V3602","V3980",23
"1025079","V3603","V3980",48
"1025080","V3604","V3980",40
"1025392","V3916","V3980",1
"1025395","V3919","V3980",32
"1025396","V3920","V3980",11
"1025400","V3924","V3980",31
"1025403","V3927","V3980",1
"1025404","V3928","V3980",12
"1025405","V3929","V3980",2
"1025406","V3930","V3980",1
"1025409","V3933","V3980",3
"1025410","V3934","V3980",31
"1025413","V3937","V3980",14
"1025414","V3938","V3980",12
"1025416","V3940","V3980",28
"1025418","V3942","V3980",37
"1025419","V3943","V3980",21
"1025420","V3944","V3980",3
"1025421","V3945","V3980",4
"1025422","V3946","V3980",2
"1025427","V3951","V3980",2
"1025428","V3952","V3980",6
"1025440","V3964","V3980",29
"1025441","V3965","V3980",16
"1025446","V3970","V3980",1
"1025447","V3971","V3980",17
"1025448","V3972","V3980",14
"1025449","V3973","V3980",22
"1025456","V3980","V3980",4
"1025457","V3981","V3980",7
"1025458","V3982","V3980",1
"1025460","V3984","V3980",1
"1025463","V3987","V3980",21
"1025470","V3994","V3980",1
"1025471","V3995","V3980",25
"1025472","V3996","V3980",1
"1025473","V3997","V3980",7
"1025474","V3998","V3980",15
"1025476","V4000","V3980",4
"1025477","V4001","V3980",16
"1025479","V4003","V3980",29
"1025482","V4006","V3980",42
"1025483","V4007","V3980",16
"1025484","V4008","V3980",79
"1025485","V4009","V3980",10
"1025486","V4010","V3980",2
"1025487","V4011","V3980",1
"1025488","V4012","V3980",5
"1025489","V4013","V3980",21
"1025492","V4016","V3980",51
"1025493","V4017","V3980",10
"1025494","V4018","V3980",6
"1025496","V4020","V3980",5
"1025498","V4022","V3980",11
"1025499","V4023","V3980",22
"1025500","V4024","V3980",40
"1025501","V4025","V3980",61
"1025502","V4026","V3980",14
"1025503","V4027","V3980",52
"1025504","V4028","V3980",5
"1025505","V4029","V3980",24
"1025506","V4030","V3980",1
"1025508","V4032","V3980",33
"1025510","V4034","V3980",20
"1025511","V4035","V3980",36
"1025512","V4036","V3980",4
"1025513","V4037","V3980",13
"1025514","V4038","V3980",36
"1025515","V4039","V3980",42
"1025516","V4040","V3980",20
"1025517","V4041","V3980",12
"1025518","V4042","V3980",15
"1025519","V4043","V3980",12
"1025524","V4048","V3980",33
"1025525","V4049","V3980",3
"1025526","V4050","V3980",2
"1025527","V4051","V3980",12
"1025528","V4052","V3980",21
"1025529","V4053","V3980",7
"1025531","V4055","V3980",13
"1025544","V4068","V3980",2
"1025545","V4069","V3980",1
"1027143","V5667","V3980",3
"1027144","V5668","V3980",9
"1027146","V5670","V3980",1
"1027188","V5712","V3980",23
"1027189","V5713","V3980",3
"1027190","V5714","V3980",17
"1027309","V5833","V3980",2
"1027311","V5835","V3980",1
"1027312","V5836","V3980",15
"1027313","V5837","V3980",5
"1027318","V5842","V3980",1
"1027321","V5845","V3980",2
"1027322","V5846","V3980",1
"1027323","V5847","V3980",1
"1027329","V5853","V3980",10
"1027335","V5859","V3980",6
"1031073","V9597","V3980",7
"1031092","V9616","V3980",15
"1031093","V9617","V3980",16
"1031095","V9619","V3980",10
"1038297","V2017","V3981",1
"1038300","V2020","V3981",2
"1038334","V2054","V3981",2
"1038338","V2058","V3981",1
"1038341","V2061","V3981",1
"1038342","V2062","V3981",1
"1038359","V2079","V3981",1
"1038364","V2084","V3981",2
"1038374","V2094","V3981",1
"1038382","V2102","V3981",1
"1038383","V2103","V3981",1
"1038388","V2108","V3981",1
"1038409","V2129","V3981",1
"1038413","V2133","V3981",1
"1038881","V2601","V3981",1
"1038884","V2604","V3981",2
"1038892","V2612","V3981",1
"1038893","V2613","V3981",2
"1038894","V2614","V3981",1
"1038895","V2615","V3981",7
"1038896","V2616","V3981",3
"1038902","V2622","V3981",4
"1038903","V2623","V3981",1
"1038904","V2624","V3981",3
"1038905","V2625","V3981",1
"1038907","V2627","V3981",4
"1038909","V2629","V3981",2
"1038910","V2630","V3981",4
"1038912","V2632","V3981",1
"1038913","V2633","V3981",3
"1038914","V2634","V3981",3
"1038918","V2638","V3981",4
"1038920","V2640","V3981",3
"1038922","V2642","V3981",3
"1038923","V2643","V3981",1
"1038925","V2645","V3981",2
"1038928","V2648","V3981",1
"1038930","V2650","V3981",1
"1038932","V2652","V3981",2
"1038937","V2657","V3981",1
"1038941","V2661","V3981",1
"1038943","V2663","V3981",3
"1038944","V2664","V3981",1
"1038946","V2666","V3981",1
"1038950","V2670","V3981",3
"1038951","V2671","V3981",2
"1038952","V2672","V3981",1
"1038959","V2679","V3981",3
"1038962","V2682","V3981",1
"1038965","V2685","V3981",2
"1038982","V2702","V3981",1
"1038987","V2707","V3981",1
"1039651","V3371","V3981",16
"1039655","V3375","V3981",8
"1039658","V3378","V3981",1
"1039661","V3381","V3981",15
"1039664","V3384","V3981",18
"1039668","V3388","V3981",1
"1039669","V3389","V3981",7
"1039676","V3396","V3981",1
"1039681","V3401","V3981",1
"1039682","V3402","V3981",1
"1039683","V3403","V3981",1
"1039731","V3451","V3981",4
"1039737","V3457","V3981",1
"1039738","V3458","V3981",1
"1039744","V3464","V3981",7
"1039745","V3465","V3981",1
"1039746","V3466","V3981",26
"1039747","V3467","V3981",10
"1039748","V3468","V3981",3
"1039751","V3471","V3981",15
"1039754","V3474","V3981",7
"1039756","V3476","V3981",14
"1039761","V3481","V3981",1
"1039764","V3484","V3981",6
"1039765","V3485","V3981",2
"1039767","V3487","V3981",4
"1039768","V3488","V3981",6
"1039772","V3492","V3981",29
"1039779","V3499","V3981",6
"1039784","V3504","V3981",10
"1039787","V3507","V3981",2
"1039791","V3511","V3981",3
"1039792","V3512","V3981",4
"1039794","V3514","V3981",5
"1039795","V3515","V3981",3
"1039796","V3516","V3981",6
"1039798","V3518","V3981",2
"1039804","V3524","V3981",1
"1039805","V3525","V3981",2
"1039813","V3533","V3981",5
"1039814","V3534","V3981",1
"1039820","V3540","V3981",1
"1039825","V3545","V3981",2
"1039831","V3551","V3981",8
"1039832","V3552","V3981",4
"1039840","V3560","V3981",3
"1039845","V3565","V3981",2
"1039847","V3567","V3981",1
"1039848","V3568","V3981",3
"1039877","V3597","V3981",1
"1039879","V3599","V3981",6
"1039885","V3605","V3981",6
"1039900","V3620","V3981",6
"1039924","V3644","V3981",7
"1039925","V3645","V3981",2
"1039926","V3646","V3981",1
"1039930","V3650","V3981",3
"1039941","V3661","V3981",1
"1039976","V3696","V3981",1
"1040210","V3930","V3981",9
"1040211","V3931","V3981",25
"1040212","V3932","V3981",3
"1040215","V3935","V3981",19
"1040216","V3936","V3981",1
"1040219","V3939","V3981",6
"1040223","V3943","V3981",1
"1040226","V3946","V3981",2
"1040227","V3947","V3981",5
"1040230","V3950","V3981",11
"1040233","V3953","V3981",1
"1040239","V3959","V3981",5
"1040241","V3961","V3981",1
"1040248","V3968","V3981",2
"1040259","V3979","V3981",1
"1040267","V3987","V3981",7
"1040270","V3990","V3981",2
"1040281","V4001","V3981",1
"1040288","V4008","V3981",23
"1040296","V4016","V3981",19
"1040297","V4017","V3981",26
"1040298","V4018","V3981",5
"1040299","V4019","V3981",1
"1040301","V4021","V3981",23
"1040302","V4022","V3981",33
"1040303","V4023","V3981",6
"1040304","V4024","V3981",26
"1040305","V4025","V3981",29
"1040306","V4026","V3981",4
"1040307","V4027","V3981",24
"1040309","V4029","V3981",16
"1040314","V4034","V3981",1
"1040315","V4035","V3981",7
"1040316","V4036","V3981",15
"1040317","V4037","V3981",3
"1040318","V4038","V3981",15
"1040320","V4040","V3981",6
"1040321","V4041","V3981",26
"1040322","V4042","V3981",1
"1040323","V4043","V3981",1
"1040324","V4044","V3981",3
"1040325","V4045","V3981",11
"1040326","V4046","V3981",24
"1040335","V4055","V3981",22
"1041946","V5666","V3981",1
"1041947","V5667","V3981",2
"1041950","V5670","V3981",4
"1041952","V5672","V3981",2
"1042099","V5819","V3981",2
"1042100","V5820","V3981",8
"1042107","V5827","V3981",1
"1042117","V5837","V3981",1
"1042118","V5838","V3981",10
"1053773","V2689","V4043",7
"1053774","V2690","V4043",1
"1053780","V2696","V4043",4
"1054452","V3368","V4043",7
"1054453","V3369","V4043",31
"1054454","V3370","V4043",12
"1054455","V3371","V4043",12
"1054456","V3372","V4043",22
"1054459","V3375","V4043",20
"1054460","V3376","V4043",14
"1054461","V3377","V4043",11
"1054464","V3380","V4043",2
"1054467","V3383","V4043",9
"1054468","V3384","V4043",1
"1054469","V3385","V4043",9
"1054470","V3386","V4043",13
"1054474","V3390","V4043",2
"1054475","V3391","V4043",29
"1054476","V3392","V4043",7
"1054477","V3393","V4043",9
"1054478","V3394","V4043",3
"1054482","V3398","V4043",23
"1054483","V3399","V4043",63
"1054484","V3400","V4043",5
"1054485","V3401","V4043",15
"1054486","V3402","V4043",6
"1054495","V3411","V4043",2
"1054499","V3415","V4043",2
"1054502","V3418","V4043",1
"1054514","V3430","V4043",3
"1054532","V3448","V4043",18
"1054545","V3461","V4043",1
"1054573","V3489","V4043",1
"1054577","V3493","V4043",1
"1054582","V3498","V4043",1
"1054612","V3528","V4043",1
"1054615","V3531","V4043",1
"1054616","V3532","V4043",1
"1054621","V3537","V4043",3
"1054645","V3561","V4043",2
"1054646","V3562","V4043",2
"1054647","V3563","V4043",2
"1054648","V3564","V4043",1
"1054649","V3565","V4043",1
"1054653","V3569","V4043",4
"1054659","V3575","V4043",3
"1054682","V3598","V4043",2
"1055003","V3919","V4043",1
"1055008","V3924","V4043",11
"1055011","V3927","V4043",10
"1055013","V3929","V4043",1
"1055017","V3933","V4043",9
"1055018","V3934","V4043",6
"1055021","V3937","V4043",8
"1055022","V3938","V4043",17
"1055024","V3940","V4043",2
"1055027","V3943","V4043",17
"1055028","V3944","V4043",15
"1055036","V3952","V4043",17
"1055047","V3963","V4043",10
"1055050","V3966","V4043",1
"1055051","V3967","V4043",2
"1055052","V3968","V4043",1
"1055057","V3973","V4043",4
"1055058","V3974","V4043",1
"1055059","V3975","V4043",12
"1055065","V3981","V4043",1
"1055067","V3983","V4043",4
"1055068","V3984","V4043",7
"1055069","V3985","V4043",32
"1055070","V3986","V4043",15
"1055071","V3987","V4043",2
"1055072","V3988","V4043",2
"1055074","V3990","V4043",26
"1055075","V3991","V4043",17
"1055078","V3994","V4043",6
"1055079","V3995","V4043",5
"1055080","V3996","V4043",2
"1055081","V3997","V4043",2
"1055084","V4000","V4043",9
"1055085","V4001","V4043",7
"1055086","V4002","V4043",3
"1055088","V4004","V4043",18
"1055090","V4006","V4043",13
"1055091","V4007","V4043",4
"1055092","V4008","V4043",2
"1055094","V4010","V4043",2
"1055095","V4011","V4043",3
"1055096","V4012","V4043",1
"1055097","V4013","V4043",19
"1055099","V4015","V4043",1
"1055100","V4016","V4043",27
"1055101","V4017","V4043",15
"1055102","V4018","V4043",14
"1055103","V4019","V4043",1
"1055104","V4020","V4043",12
"1055105","V4021","V4043",5
"1055106","V4022","V4043",3
"1055107","V4023","V4043",8
"1055108","V4024","V4043",9
"1055109","V4025","V4043",24
"1055110","V4026","V4043",8
"1055111","V4027","V4043",9
"1055112","V4028","V4043",1
"1055113","V4029","V4043",2
"1055115","V4031","V4043",16
"1055116","V4032","V4043",32
"1055117","V4033","V4043",2
"1055118","V4034","V4043",14
"1055119","V4035","V4043",5
"1055120","V4036","V4043",2
"1055121","V4037","V4043",6
"1055123","V4039","V4043",10
"1055124","V4040","V4043",7
"1055125","V4041","V4043",6
"1055126","V4042","V4043",2
"1055127","V4043","V4043",20
"1055128","V4044","V4043",1
"1055131","V4047","V4043",21
"1055132","V4048","V4043",30
"1055133","V4049","V4043",18
"1055134","V4050","V4043",19
"1055135","V4051","V4043",3
"1055136","V4052","V4043",11
"1055137","V4053","V4043",49
"1055138","V4054","V4043",1
"1055142","V4058","V4043",21
"1055143","V4059","V4043",20
"1055144","V4060","V4043",15
"1055145","V4061","V4043",10
"1055146","V4062","V4043",19
"1055147","V4063","V4043",19
"1055148","V4064","V4043",15
"1055149","V4065","V4043",17
"1055150","V4066","V4043",11
"1055151","V4067","V4043",3
"1055152","V4068","V4043",18
"1055153","V4069","V4043",20
"1055154","V4070","V4043",8
"1056750","V5666","V4043",21
"1056751","V5667","V4043",28
"1056752","V5668","V4043",7
"1056753","V5669","V4043",7
"1056754","V5670","V4043",17
"1056755","V5671","V4043",2
"1056796","V5712","V4043",5
"1056798","V5714","V4043",1
"1056899","V5815","V4043",5
"1056903","V5819","V4043",1
"1056904","V5820","V4043",2
"1056906","V5822","V4043",3
"1056908","V5824","V4043",3
"1056910","V5826","V4043",2
"1056912","V5828","V4043",6
"1056920","V5836","V4043",3
"1056923","V5839","V4043",6
"1056926","V5842","V4043",15
"1056929","V5845","V4043",4
"1056930","V5846","V4043",1
"1056932","V5848","V4043",5
"1056935","V5851","V4043",1
"1056937","V5853","V4043",3
"1056938","V5854","V4043",3
"1056939","V5855","V4043",1
"1056940","V5856","V4043",1
"1056941","V5857","V4043",5
"1056943","V5859","V4043",1
"1056944","V5860","V4043",4
"1068507","V2619","V4044",8
"1068508","V2620","V4044",14
"1068514","V2626","V4044",13
"1068534","V2646","V4044",2
"1068535","V2647","V4044",1
"1068558","V2670","V4044",7
"1068563","V2675","V4044",1
"1068565","V2677","V4044",1
"1068566","V2678","V4044",4
"1069258","V3370","V4044",2
"1069268","V3380","V4044",6
"1069271","V3383","V4044",1
"1069273","V3385","V4044",4
"1069278","V3390","V4044",4
"1069279","V3391","V4044",3
"1069285","V3397","V4044",1
"1069287","V3399","V4044",1
"1069288","V3400","V4044",1
"1069291","V3403","V4044",1
"1069292","V3404","V4044",10
"1069300","V3412","V4044",3
"1069301","V3413","V4044",2
"1069303","V3415","V4044",1
"1069305","V3417","V4044",4
"1069343","V3455","V4044",1
"1069357","V3469","V4044",2
"1069377","V3489","V4044",3
"1069384","V3496","V4044",1
"1069419","V3531","V4044",4
"1069424","V3536","V4044",4
"1069425","V3537","V4044",3
"1069450","V3562","V4044",4
"1069451","V3563","V4044",1
"1069452","V3564","V4044",1
"1069456","V3568","V4044",1
"1069457","V3569","V4044",2
"1069486","V3598","V4044",4
"1069488","V3600","V4044",2
"1069834","V3946","V4044",3
"1069851","V3963","V4044",2
"1069854","V3966","V4044",10
"1069878","V3990","V4044",8
"1069879","V3991","V4044",4
"1069886","V3998","V4044",4
"1069887","V3999","V4044",1
"1069911","V4023","V4044",5
"1069919","V4031","V4044",9
"1069921","V4033","V4044",33
"1069937","V4049","V4044",2
"1069944","V4056","V4044",40
"1069948","V4060","V4044",1
"1069950","V4062","V4044",2
"1071598","V5710","V4044",2
"1071599","V5711","V4044",2
"1071702","V5814","V4044",5
"1071704","V5816","V4044",2
"1071706","V5818","V4044",6
"1071708","V5820","V4044",1
"1071710","V5822","V4044",16
"1071711","V5823","V4044",11
"1071712","V5824","V4044",1
"1071713","V5825","V4044",1
"1071714","V5826","V4044",6
"1071715","V5827","V4044",5
"1071716","V5828","V4044",6
"1071717","V5829","V4044",6
"1071718","V5830","V4044",1
"1071724","V5836","V4044",3
"1071727","V5839","V4044",1
"1071733","V5845","V4044",9
"1071734","V5846","V4044",2
"1071741","V5853","V4044",2
"1071742","V5854","V4044",3
"1071743","V5855","V4044",10
"1071744","V5856","V4044",1
"1071747","V5859","V4044",1
"1083318","V2626","V4049",1
"1083338","V2646","V4049",6
"1083339","V2647","V4049",7
"1083345","V2653","V4049",2
"1083358","V2666","V4049",2
"1083362","V2670","V4049",1
"1083367","V2675","V4049",8
"1083373","V2681","V4049",1
"1083375","V2683","V4049",1
"1084059","V3367","V4049",8
"1084060","V3368","V4049",3
"1084074","V3382","V4049",4
"1084079","V3387","V4049",1
"1084080","V3388","V4049",1
"1084081","V3389","V4049",26
"1084089","V3397","V4049",4
"1084090","V3398","V4049",2
"1084286","V3594","V4049",1
"1084337","V3645","V4049",1
"1084657","V3965","V4049",1
"1084673","V3981","V4049",1
"1084674","V3982","V4049",2
"1084676","V3984","V4049",1
"1084681","V3989","V4049",1
"1084683","V3991","V4049",1
"1084705","V4013","V4049",1
"1084709","V4017","V4049",2
"1084711","V4019","V4049",1
"1084715","V4023","V4049",13
"1084716","V4024","V4049",1
"1084717","V4025","V4049",12
"1084720","V4028","V4049",5
"1084721","V4029","V4049",7
"1084722","V4030","V4049",1
"1084724","V4032","V4049",1
"1084727","V4035","V4049",12
"1084732","V4040","V4049",1
"1084740","V4048","V4049",20
"1084745","V4053","V4049",3
"1084748","V4056","V4049",1
