"","From","To","Prob"
"817613","V3393","V3392",15
"817625","V3405","V3392",75
"817626","V3406","V3392",30
"817627","V3407","V3392",50
"817628","V3408","V3392",40
"817630","V3410","V3392",75
"817631","V3411","V3392",55
"817635","V3415","V3392",20
"817636","V3416","V3392",30
"817637","V3417","V3392",15
"817668","V3448","V3392",15
"817669","V3449","V3392",20
"817672","V3452","V3392",15
"817677","V3457","V3392",15
"817680","V3460","V3392",35
"817683","V3463","V3392",50
"817685","V3465","V3392",65
"817686","V3466","V3392",55
"817687","V3467","V3392",15
"817688","V3468","V3392",35
"817690","V3470","V3392",15
"817691","V3471","V3392",15
"817693","V3473","V3392",40
"817697","V3477","V3392",20
"817698","V3478","V3392",65
"817699","V3479","V3392",20
"817700","V3480","V3392",20
"817701","V3481","V3392",90
"817702","V3482","V3392",30
"817703","V3483","V3392",35
"817704","V3484","V3392",20
"817705","V3485","V3392",15
"817706","V3486","V3392",25
"817707","V3487","V3392",25
"817708","V3488","V3392",25
"817717","V3497","V3392",60
"817719","V3499","V3392",20
"817720","V3500","V3392",30
"817721","V3501","V3392",25
"817722","V3502","V3392",15
"817723","V3503","V3392",35
"817725","V3505","V3392",55
"817726","V3506","V3392",15
"817728","V3508","V3392",25
"817730","V3510","V3392",15
"817731","V3511","V3392",30
"817733","V3513","V3392",60
"817734","V3514","V3392",25
"817735","V3515","V3392",15
"817736","V3516","V3392",25
"817737","V3517","V3392",40
"817738","V3518","V3392",45
"817739","V3519","V3392",25
"817740","V3520","V3392",75
"817742","V3522","V3392",35
"817743","V3523","V3392",30
"817744","V3524","V3392",45
"817745","V3525","V3392",60
"817746","V3526","V3392",40
"817747","V3527","V3392",20
"817749","V3529","V3392",15
"817750","V3530","V3392",25
"817751","V3531","V3392",20
"817752","V3532","V3392",25
"817755","V3535","V3392",20
"817760","V3540","V3392",60
"817761","V3541","V3392",45
"817764","V3544","V3392",15
"817765","V3545","V3392",30
"817767","V3547","V3392",20
"817768","V3548","V3392",35
"817770","V3550","V3392",20
"817774","V3554","V3392",30
"817776","V3556","V3392",25
"817790","V3570","V3392",40
"817791","V3571","V3392",30
"817792","V3572","V3392",65
"817793","V3573","V3392",25
"817794","V3574","V3392",25
"817795","V3575","V3392",15
"817796","V3576","V3392",25
"817797","V3577","V3392",25
"817799","V3579","V3392",20
"817801","V3581","V3392",25
"817802","V3582","V3392",15
"817804","V3584","V3392",15
"817807","V3587","V3392",15
"817808","V3588","V3392",20
"817810","V3590","V3392",50
"817816","V3596","V3392",20
"817817","V3597","V3392",50
"817818","V3598","V3392",25
"817819","V3599","V3392",20
"817822","V3602","V3392",15
"817827","V3607","V3392",15
"817828","V3608","V3392",15
"817831","V3611","V3392",15
"817832","V3612","V3392",25
"817833","V3613","V3392",30
"817834","V3614","V3392",20
"817836","V3616","V3392",30
"817837","V3617","V3392",25
"817838","V3618","V3392",20
"817839","V3619","V3392",15
"817840","V3620","V3392",30
"817852","V3632","V3392",15
"817857","V3637","V3392",20
"817861","V3641","V3392",20
"817862","V3642","V3392",30
"817865","V3645","V3392",20
"817866","V3646","V3392",45
"817867","V3647","V3392",40
"817868","V3648","V3392",25
"817869","V3649","V3392",35
"817871","V3651","V3392",15
"817872","V3652","V3392",40
"817873","V3653","V3392",25
"817875","V3655","V3392",45
"817882","V3662","V3392",60
"817883","V3663","V3392",15
"817884","V3664","V3392",75
"817887","V3667","V3392",15
"817893","V3673","V3392",15
"817896","V3676","V3392",15
"817897","V3677","V3392",15
"817902","V3682","V3392",20
"817905","V3685","V3392",85
"817906","V3686","V3392",30
"817917","V3697","V3392",15
"817918","V3698","V3392",15
"817920","V3700","V3392",15
"817925","V3705","V3392",15
"818139","V3919","V3392",30
"818144","V3924","V3392",15
"818145","V3925","V3392",20
"818147","V3927","V3392",25
"818153","V3933","V3392",15
"818154","V3934","V3392",15
"818157","V3937","V3392",15
"818160","V3940","V3392",20
"818162","V3942","V3392",25
"818163","V3943","V3392",15
"818164","V3944","V3392",40
"818172","V3952","V3392",70
"818187","V3967","V3392",25
"818200","V3980","V3392",15
"818202","V3982","V3392",25
"818214","V3994","V3392",15
"818215","V3995","V3392",15
"818217","V3997","V3392",15
"818218","V3998","V3392",35
"818219","V3999","V3392",20
"818220","V4000","V3392",45
"818222","V4002","V3392",30
"818225","V4005","V3392",20
"818230","V4010","V3392",30
"818231","V4011","V3392",30
"818232","V4012","V3392",35
"818233","V4013","V3392",30
"818235","V4015","V3392",15
"818242","V4022","V3392",20
"818251","V4031","V3392",20
"818253","V4033","V3392",20
"818254","V4034","V3392",40
"818256","V4036","V3392",15
"818257","V4037","V3392",30
"818262","V4042","V3392",35
"818263","V4043","V3392",30
"818276","V4056","V3392",15
"818285","V4065","V3392",15
"818288","V4068","V3392",15
"818290","V4070","V3392",15
"819889","V5669","V3392",20
"819891","V5671","V3392",15
"820054","V5834","V3392",15
"820055","V5835","V3392",15
"820061","V5841","V3392",15
"820062","V5842","V3392",30
"820065","V5845","V3392",25
"820068","V5848","V3392",15
"820069","V5849","V3392",20
"820071","V5851","V3392",35
"823836","V9616","V3392",15
"832467","V3443","V3439",15
"832617","V3593","V3439",15
"832821","V3797","V3439",15
"832858","V3834","V3439",15
"832860","V3836","V3439",15
"832893","V3869","V3439",15
"833097","V4073","V3439",15
"833098","V4074","V3439",25
"833102","V4078","V3439",20
"833103","V4079","V3439",20
"833104","V4080","V3439",25
"833105","V4081","V3439",15
"833106","V4082","V3439",15
"833107","V4083","V3439",20
"833108","V4084","V3439",15
"833111","V4087","V3439",25
"833112","V4088","V3439",25
"833113","V4089","V3439",25
"833116","V4092","V3439",15
"833118","V4094","V3439",15
"833120","V4096","V3439",15
"833122","V4098","V3439",20
"833123","V4099","V3439",15
"833125","V4101","V3439",15
"833126","V4102","V3439",30
"833127","V4103","V3439",25
"833129","V4105","V3439",15
"833131","V4107","V3439",25
"833132","V4108","V3439",25
"833133","V4109","V3439",35
"833134","V4110","V3439",25
"833135","V4111","V3439",45
"833136","V4112","V3439",15
"833137","V4113","V3439",35
"833139","V4115","V3439",25
"833146","V4122","V3439",20
"833147","V4123","V3439",20
"833148","V4124","V3439",15
"833149","V4125","V3439",25
"833150","V4126","V3439",15
"833151","V4127","V3439",30
"833152","V4128","V3439",25
"833153","V4129","V3439",30
"833154","V4130","V3439",25
"833155","V4131","V3439",20
"833156","V4132","V3439",15
"833157","V4133","V3439",45
"833159","V4135","V3439",30
"833160","V4136","V3439",20
"833161","V4137","V3439",35
"833162","V4138","V3439",15
"833165","V4141","V3439",20
"833166","V4142","V3439",40
"833167","V4143","V3439",15
"833168","V4144","V3439",30
"833169","V4145","V3439",25
"833170","V4146","V3439",35
"833171","V4147","V3439",30
"833173","V4149","V3439",20
"833179","V4155","V3439",25
"833180","V4156","V3439",20
"833189","V4165","V3439",15
"833192","V4168","V3439",15
"833196","V4172","V3439",15
"833198","V4174","V3439",15
"833201","V4177","V3439",25
"833203","V4179","V3439",25
"833205","V4181","V3439",15
"833206","V4182","V3439",25
"833207","V4183","V3439",15
"833209","V4185","V3439",15
"833215","V4191","V3439",30
"833216","V4192","V3439",15
"833217","V4193","V3439",20
"833218","V4194","V3439",20
"833219","V4195","V3439",40
"833223","V4199","V3439",15
"833224","V4200","V3439",55
"833225","V4201","V3439",25
"833227","V4203","V3439",20
"833228","V4204","V3439",25
"833231","V4207","V3439",20
"833232","V4208","V3439",30
"833233","V4209","V3439",20
"833234","V4210","V3439",15
"833236","V4212","V3439",15
"833237","V4213","V3439",45
"833238","V4214","V3439",15
"833239","V4215","V3439",25
"833240","V4216","V3439",20
"833241","V4217","V3439",30
"833242","V4218","V3439",40
"833243","V4219","V3439",20
"833244","V4220","V3439",25
"833245","V4221","V3439",35
"833247","V4223","V3439",70
"833250","V4226","V3439",20
"833252","V4228","V3439",15
"833253","V4229","V3439",15
"833256","V4232","V3439",20
"833260","V4236","V3439",30
"833262","V4238","V3439",15
"833263","V4239","V3439",15
"833264","V4240","V3439",20
"833265","V4241","V3439",35
"833267","V4243","V3439",20
"833269","V4245","V3439",15
"833270","V4246","V3439",15
"833271","V4247","V3439",20
"833273","V4249","V3439",30
"833288","V4264","V3439",20
"833289","V4265","V3439",30
"833290","V4266","V3439",30
"833292","V4268","V3439",20
"833293","V4269","V3439",15
"833296","V4272","V3439",25
"833297","V4273","V3439",15
"833301","V4277","V3439",20
"833302","V4278","V3439",35
"833318","V4294","V3439",25
"833358","V4334","V3439",45
"833360","V4336","V3439",15
"833361","V4337","V3439",15
"833362","V4338","V3439",15
"833365","V4341","V3439",25
"833379","V4355","V3439",15
"833385","V4361","V3439",20
"833388","V4364","V3439",15
"833389","V4365","V3439",15
"833390","V4366","V3439",20
"833391","V4367","V3439",20
"833392","V4368","V3439",15
"833394","V4370","V3439",25
"833395","V4371","V3439",15
"833396","V4372","V3439",15
"833418","V4394","V3439",15
"833627","V4603","V3439",15
"833628","V4604","V3439",15
"833632","V4608","V3439",20
"833633","V4609","V3439",30
"833634","V4610","V3439",15
"833635","V4611","V3439",25
"833636","V4612","V3439",15
"833637","V4613","V3439",15
"833638","V4614","V3439",15
"833639","V4615","V3439",15
"833640","V4616","V3439",40
"833642","V4618","V3439",20
"833643","V4619","V3439",15
"833644","V4620","V3439",45
"833646","V4622","V3439",20
"833647","V4623","V3439",20
"833650","V4626","V3439",20
"833651","V4627","V3439",25
"833652","V4628","V3439",20
"833653","V4629","V3439",15
"833654","V4630","V3439",15
"833655","V4631","V3439",15
"833656","V4632","V3439",35
"833657","V4633","V3439",30
"833659","V4635","V3439",15
"833660","V4636","V3439",25
"833661","V4637","V3439",15
"833662","V4638","V3439",25
"833671","V4647","V3439",25
"833672","V4648","V3439",20
"833673","V4649","V3439",20
"833674","V4650","V3439",35
"833675","V4651","V3439",20
"833682","V4658","V3439",20
"833683","V4659","V3439",15
"833691","V4667","V3439",15
"833693","V4669","V3439",15
"833697","V4673","V3439",15
"833701","V4677","V3439",15
"833708","V4684","V3439",20
"833713","V4689","V3439",15
"833716","V4692","V3439",40
"833717","V4693","V3439",20
"833728","V4704","V3439",20
"833730","V4706","V3439",15
"833734","V4710","V3439",15
"833746","V4722","V3439",20
"833750","V4726","V3439",20
"833751","V4727","V3439",15
"833752","V4728","V3439",15
"833755","V4731","V3439",15
"833757","V4733","V3439",15
"833763","V4739","V3439",15
"833788","V4764","V3439",15
"833814","V4790","V3439",15
"833818","V4794","V3439",15
"833831","V4807","V3439",15
"833833","V4809","V3439",15
"833836","V4812","V3439",15
"833855","V4831","V3439",15
"833859","V4835","V3439",20
"833861","V4837","V3439",30
"833862","V4838","V3439",15
"833867","V4843","V3439",20
"833870","V4846","V3439",15
"833889","V4865","V3439",15
"833919","V4895","V3439",15
"833920","V4896","V3439",20
"833921","V4897","V3439",35
"833924","V4900","V3439",15
"833927","V4903","V3439",15
"833931","V4907","V3439",15
"833934","V4910","V3439",15
"833939","V4915","V3439",15
"833948","V4924","V3439",15
"833950","V4926","V3439",20
"833967","V4943","V3439",15
"833968","V4944","V3439",25
"833994","V4970","V3439",15
"833995","V4971","V3439",15
"834002","V4978","V3439",25
"834003","V4979","V3439",15
"834011","V4987","V3439",15
"834012","V4988","V3439",20
"834016","V4992","V3439",15
"834017","V4993","V3439",15
"834022","V4998","V3439",15
"834027","V5003","V3439",20
"834029","V5005","V3439",20
"834031","V5007","V3439",15
"834034","V5010","V3439",15
"834036","V5012","V3439",25
"834037","V5013","V3439",15
"834040","V5016","V3439",15
"834045","V5021","V3439",15
"834046","V5022","V3439",15
"834047","V5023","V3439",25
"834049","V5025","V3439",15
"834050","V5026","V3439",20
"834052","V5028","V3439",20
"834053","V5029","V3439",25
"834055","V5031","V3439",15
"834058","V5034","V3439",20
"834060","V5036","V3439",65
"834062","V5038","V3439",15
"834066","V5042","V3439",40
"834069","V5045","V3439",30
"834070","V5046","V3439",30
"834071","V5047","V3439",20
"834072","V5048","V3439",65
"834074","V5050","V3439",15
"838474","V9450","V3439",15
"838475","V9451","V3439",25
"838476","V9452","V3439",20
"838479","V9455","V3439",35
"838480","V9456","V3439",45
"838483","V9459","V3439",25
"838485","V9461","V3439",15
"838491","V9467","V3439",40
"838492","V9468","V3439",15
"838494","V9470","V3439",40
"838495","V9471","V3439",25
"838497","V9473","V3439",15
"838498","V9474","V3439",15
"838500","V9476","V3439",30
"838502","V9478","V3439",20
"838504","V9480","V3439",15
"838505","V9481","V3439",20
"838506","V9482","V3439",25
"838507","V9483","V3439",25
"838508","V9484","V3439",15
"838509","V9485","V3439",15
"838512","V9488","V3439",25
"838514","V9490","V3439",20
"838515","V9491","V3439",20
"838517","V9493","V3439",25
"838518","V9494","V3439",15
"838519","V9495","V3439",15
"838520","V9496","V3439",20
"838522","V9498","V3439",25
"838524","V9500","V3439",15
"838528","V9504","V3439",20
"838530","V9506","V3439",35
"838535","V9511","V3439",15
"838538","V9514","V3439",15
"838541","V9517","V3439",15
"838543","V9519","V3439",35
"838544","V9520","V3439",15
"838545","V9521","V3439",60
"838547","V9523","V3439",40
"838549","V9525","V3439",15
"838553","V9529","V3439",35
"838554","V9530","V3439",20
"838556","V9532","V3439",15
"838558","V9534","V3439",20
"838559","V9535","V3439",15
"838560","V9536","V3439",15
"838563","V9539","V3439",20
"838564","V9540","V3439",35
"838565","V9541","V3439",20
"838566","V9542","V3439",20
"838570","V9546","V3439",15
"838571","V9547","V3439",15
"838577","V9553","V3439",30
"838578","V9554","V3439",15
"838582","V9558","V3439",30
"838587","V9563","V3439",15
"838588","V9564","V3439",15
"838592","V9568","V3439",15
"838599","V9575","V3439",20
"838605","V9581","V3439",15
"838610","V9586","V3439",15
"838650","V9626","V3439",25
"838651","V9627","V3439",20
"838654","V9630","V3439",15
"838659","V9635","V3439",15
"845921","V2093","V3448",20
"846089","V2261","V3448",20
"846473","V2645","V3448",15
"846488","V2660","V3448",15
"846495","V2667","V3448",15
"846497","V2669","V3448",15
"846498","V2670","V3448",35
"846500","V2672","V3448",15
"846503","V2675","V3448",30
"846504","V2676","V3448",30
"846510","V2682","V3448",15
"846514","V2686","V3448",20
"847198","V3370","V3448",15
"847199","V3371","V3448",15
"847305","V3477","V3448",15
"847307","V3479","V3448",20
"847328","V3500","V3448",20
"847330","V3502","V3448",20
"847331","V3503","V3448",25
"847332","V3504","V3448",15
"847338","V3510","V3448",20
"847351","V3523","V3448",25
"847354","V3526","V3448",15
"847356","V3528","V3448",25
"847367","V3539","V3448",15
"847370","V3542","V3448",20
"847371","V3543","V3448",35
"847372","V3544","V3448",25
"847373","V3545","V3448",30
"847386","V3558","V3448",20
"847387","V3559","V3448",15
"847399","V3571","V3448",25
"847408","V3580","V3448",15
"847409","V3581","V3448",15
"847411","V3583","V3448",25
"847412","V3584","V3448",15
"847416","V3588","V3448",35
"847464","V3636","V3448",15
"847465","V3637","V3448",30
"847467","V3639","V3448",20
"847468","V3640","V3448",15
"847470","V3642","V3448",20
"847471","V3643","V3448",25
"847476","V3648","V3448",15
"847479","V3651","V3448",15
"847481","V3653","V3448",20
"847482","V3654","V3448",20
"847493","V3665","V3448",15
"847497","V3669","V3448",15
"847508","V3680","V3448",15
"847509","V3681","V3448",15
"847512","V3684","V3448",15
"847514","V3686","V3448",15
"847521","V3693","V3448",15
"847523","V3695","V3448",20
"847531","V3703","V3448",15
"847533","V3705","V3448",15
"847535","V3707","V3448",15
"849498","V5670","V3448",15
"849674","V5846","V3448",15
"853444","V9616","V3448",15
"860653","V2021","V3648",15
"860685","V2053","V3648",15
"861244","V2612","V3648",15
"861263","V2631","V3648",15
"861331","V2699","V3648",15
"862001","V3369","V3648",15
"862038","V3406","V3648",15
"862082","V3450","V3648",15
"862202","V3570","V3648",15
"862211","V3579","V3648",15
"862220","V3588","V3648",15
"862255","V3623","V3648",20
"862259","V3627","V3648",15
"862260","V3628","V3648",15
"862264","V3632","V3648",15
"862268","V3636","V3648",15
"862269","V3637","V3648",15
"862275","V3643","V3648",15
"862285","V3653","V3648",15
"862291","V3659","V3648",15
"862297","V3665","V3648",15
"862305","V3673","V3648",15
"862306","V3674","V3648",25
"862308","V3676","V3648",20
"862310","V3678","V3648",15
"862313","V3681","V3648",15
"862314","V3682","V3648",15
"862315","V3683","V3648",20
"862319","V3687","V3648",20
"862327","V3695","V3648",15
"862609","V3977","V3648",15
"862610","V3978","V3648",20
"862659","V4027","V3648",15
"862687","V4055","V3648",15
"862697","V4065","V3648",15
"868184","V9552","V3648",15
"868240","V9608","V3648",15
"868265","V9633","V3648",15
"875461","V2025","V3681",15
"875521","V2085","V3681",15
"875584","V2148","V3681",15
"875806","V2370","V3681",15
"875818","V2382","V3681",15
"875823","V2387","V3681",15
"876057","V2621","V3681",15
"876058","V2622","V3681",30
"876059","V2623","V3681",15
"876060","V2624","V3681",20
"876062","V2626","V3681",15
"876063","V2627","V3681",15
"876064","V2628","V3681",15
"876068","V2632","V3681",35
"876083","V2647","V3681",20
"876096","V2660","V3681",15
"876099","V2663","V3681",15
"876100","V2664","V3681",15
"876116","V2680","V3681",25
"876117","V2681","V3681",15
"876123","V2687","V3681",15
"877059","V3623","V3681",15
"877093","V3657","V3681",15
"879256","V5820","V3681",15
"882886","V9450","V3681",15
"882965","V9529","V3681",15
"882969","V9533","V3681",25
"882970","V9534","V3681",15
"882971","V9535","V3681",15
"882972","V9536","V3681",40
"882984","V9548","V3681",25
"882989","V9553","V3681",25
"882991","V9555","V3681",15
"882992","V9556","V3681",25
"883002","V9566","V3681",20
"883003","V9567","V3681",15
"883006","V9570","V3681",15
"883011","V9575","V3681",20
"883041","V9605","V3681",15
"883046","V9610","V3681",15
"890263","V2023","V3707",15
"890265","V2025","V3707",25
"890272","V2032","V3707",25
"890287","V2047","V3707",15
"890312","V2072","V3707",20
"890315","V2075","V3707",20
"890319","V2079","V3707",15
"890321","V2081","V3707",15
"890322","V2082","V3707",15
"890324","V2084","V3707",15
"890325","V2085","V3707",15
"890329","V2089","V3707",20
"890332","V2092","V3707",20
"890336","V2096","V3707",20
"890338","V2098","V3707",15
"890343","V2103","V3707",20
"890344","V2104","V3707",30
"890353","V2113","V3707",15
"890357","V2117","V3707",15
"890362","V2122","V3707",15
"890371","V2131","V3707",15
"890374","V2134","V3707",15
"890380","V2140","V3707",15
"890381","V2141","V3707",15
"890625","V2385","V3707",15
"890628","V2388","V3707",15
"890633","V2393","V3707",20
"890844","V2604","V3707",15
"890878","V2638","V3707",15
"890895","V2655","V3707",15
"890898","V2658","V3707",15
"890903","V2663","V3707",25
"890906","V2666","V3707",15
"890911","V2671","V3707",15
"890912","V2672","V3707",15
"890929","V2689","V3707",15
"890935","V2695","V3707",25
"891897","V3657","V3707",20
"897694","V9454","V3707",15
"897698","V9458","V3707",20
"897703","V9463","V3707",15
"897706","V9466","V3707",15
"897708","V9468","V3707",30
"897716","V9476","V3707",15
"897723","V9483","V3707",25
"897728","V9488","V3707",15
"897729","V9489","V3707",15
"897731","V9491","V3707",15
"897734","V9494","V3707",20
"897738","V9498","V3707",15
"897766","V9526","V3707",30
"897767","V9527","V3707",50
"897769","V9529","V3707",15
"897771","V9531","V3707",20
"897772","V9532","V3707",20
"897775","V9535","V3707",15
"897776","V9536","V3707",15
"897778","V9538","V3707",20
"897780","V9540","V3707",15
"897782","V9542","V3707",15
"897786","V9546","V3707",40
"897787","V9547","V3707",15
"897788","V9548","V3707",15
"897791","V9551","V3707",25
"897797","V9557","V3707",15
"897803","V9563","V3707",30
"897805","V9565","V3707",20
"897806","V9566","V3707",25
"897807","V9567","V3707",20
"897809","V9569","V3707",15
"897810","V9570","V3707",15
"897812","V9572","V3707",25
"897814","V9574","V3707",15
"897815","V9575","V3707",20
"897816","V9576","V3707",20
"897873","V9633","V3707",15
"897876","V9636","V3707",15
"897879","V9639","V3707",20
"897880","V9640","V3707",15
"905060","V2016","V3771",25
"905085","V2041","V3771",15
"905086","V2042","V3771",15
"905107","V2063","V3771",25
"905197","V2153","V3771",15
"905654","V2610","V3771",30
"905656","V2612","V3771",20
"905673","V2629","V3771",20
"905675","V2631","V3771",20
"905678","V2634","V3771",15
"905679","V2635","V3771",20
"905683","V2639","V3771",20
"905684","V2640","V3771",25
"905685","V2641","V3771",20
"905687","V2643","V3771",15
"905689","V2645","V3771",15
"905730","V2686","V3771",15
"905736","V2692","V3771",15
"905739","V2695","V3771",15
"905741","V2697","V3771",15
"906771","V3727","V3771",15
"906784","V3740","V3771",15
"906803","V3759","V3771",15
"906875","V3831","V3771",15
"906876","V3832","V3771",15
"906881","V3837","V3771",15
"906902","V3858","V3771",15
"906906","V3862","V3771",15
"906910","V3866","V3771",20
"906913","V3869","V3771",15
"906920","V3876","V3771",15
"906921","V3877","V3771",15
"906940","V3896","V3771",15
"907033","V3989","V3771",15
"907227","V4183","V3771",15
"907237","V4193","V3771",15
"907270","V4226","V3771",15
"907278","V4234","V3771",15
"907290","V4246","V3771",15
"907303","V4259","V3771",15
"907312","V4268","V3771",15
"907314","V4270","V3771",15
"907321","V4277","V3771",15
"907385","V4341","V3771",15
"907404","V4360","V3771",15
"907976","V4932","V3771",15
"907978","V4934","V3771",15
"907979","V4935","V3771",15
"908022","V4978","V3771",15
"908023","V4979","V3771",15
"908043","V4999","V3771",20
"908053","V5009","V3771",15
"908054","V5010","V3771",15
"908058","V5014","V3771",15
"908062","V5018","V3771",20
"908900","V5856","V3771",15
"912493","V9449","V3771",15
"912494","V9450","V3771",15
"912496","V9452","V3771",30
"912497","V9453","V3771",15
"912499","V9455","V3771",15
"912502","V9458","V3771",20
"912504","V9460","V3771",15
"912505","V9461","V3771",30
"912506","V9462","V3771",35
"912508","V9464","V3771",20
"912511","V9467","V3771",15
"912512","V9468","V3771",15
"912521","V9477","V3771",15
"912523","V9479","V3771",15
"912526","V9482","V3771",15
"912527","V9483","V3771",20
"912530","V9486","V3771",25
"912536","V9492","V3771",25
"912537","V9493","V3771",40
"912538","V9494","V3771",30
"912539","V9495","V3771",50
"912540","V9496","V3771",55
"912541","V9497","V3771",15
"912542","V9498","V3771",20
"912547","V9503","V3771",15
"912549","V9505","V3771",15
"912551","V9507","V3771",15
"912553","V9509","V3771",15
"912554","V9510","V3771",15
"912555","V9511","V3771",20
"912556","V9512","V3771",20
"912562","V9518","V3771",15
"912563","V9519","V3771",15
"912566","V9522","V3771",15
"912578","V9534","V3771",15
"912579","V9535","V3771",30
"912583","V9539","V3771",15
"912584","V9540","V3771",15
"912585","V9541","V3771",15
"912587","V9543","V3771",15
"912588","V9544","V3771",35
"912589","V9545","V3771",20
"912590","V9546","V3771",15
"912591","V9547","V3771",15
"912592","V9548","V3771",20
"912594","V9550","V3771",20
"912597","V9553","V3771",15
"912598","V9554","V3771",15
"912599","V9555","V3771",25
"912600","V9556","V3771",20
"912601","V9557","V3771",25
"912607","V9563","V3771",30
"912608","V9564","V3771",15
"912609","V9565","V3771",50
"912610","V9566","V3771",45
"912611","V9567","V3771",15
"912612","V9568","V3771",15
"912614","V9570","V3771",15
"912618","V9574","V3771",15
"912642","V9598","V3771",20
"912643","V9599","V3771",50
"912644","V9600","V3771",45
"912645","V9601","V3771",20
"912647","V9603","V3771",20
"912650","V9606","V3771",20
"912651","V9607","V3771",30
"912652","V9608","V3771",20
"912653","V9609","V3771",25
"912656","V9612","V3771",20
"912665","V9621","V3771",15
"912667","V9623","V3771",20
"912672","V9628","V3771",15
"912674","V9630","V3771",15
"912675","V9631","V3771",25
"912676","V9632","V3771",15
"912677","V9633","V3771",40
"912680","V9636","V3771",20
"912681","V9637","V3771",15
"912682","V9638","V3771",20
"912683","V9639","V3771",15
"921286","V3438","V3773",20
"921287","V3439","V3773",25
"921288","V3440","V3773",40
"921289","V3441","V3773",25
"921290","V3442","V3773",20
"921291","V3443","V3773",25
"921292","V3444","V3773",30
"921293","V3445","V3773",15
"921294","V3446","V3773",25
"921302","V3454","V3773",15
"921371","V3523","V3773",15
"921424","V3576","V3773",20
"921438","V3590","V3773",15
"921469","V3621","V3773",15
"921470","V3622","V3773",15
"921472","V3624","V3773",25
"921473","V3625","V3773",15
"921474","V3626","V3773",15
"921475","V3627","V3773",15
"921478","V3630","V3773",15
"921479","V3631","V3773",15
"921486","V3638","V3773",20
"921496","V3648","V3773",15
"921516","V3668","V3773",20
"921517","V3669","V3773",15
"921518","V3670","V3773",15
"921525","V3677","V3773",15
"921526","V3678","V3773",15
"921527","V3679","V3773",15
"921528","V3680","V3773",15
"921537","V3689","V3773",25
"921538","V3690","V3773",15
"921539","V3691","V3773",15
"921540","V3692","V3773",20
"921541","V3693","V3773",20
"921547","V3699","V3773",20
"921548","V3700","V3773",20
"921549","V3701","V3773",15
"921550","V3702","V3773",15
"921552","V3704","V3773",15
"921554","V3706","V3773",25
"921555","V3707","V3773",15
"921557","V3709","V3773",15
"921559","V3711","V3773",20
"921560","V3712","V3773",25
"921561","V3713","V3773",25
"921562","V3714","V3773",20
"921565","V3717","V3773",40
"921567","V3719","V3773",15
"921573","V3725","V3773",15
"921575","V3727","V3773",15
"921576","V3728","V3773",15
"921577","V3729","V3773",15
"921578","V3730","V3773",15
"921579","V3731","V3773",15
"921583","V3735","V3773",15
"921593","V3745","V3773",15
"921597","V3749","V3773",15
"921598","V3750","V3773",20
"921619","V3771","V3773",25
"921620","V3772","V3773",15
"921622","V3774","V3773",15
"921635","V3787","V3773",15
"921636","V3788","V3773",25
"921642","V3794","V3773",20
"921664","V3816","V3773",15
"921667","V3819","V3773",15
"921684","V3836","V3773",15
"921702","V3854","V3773",15
"921709","V3861","V3773",15
"921711","V3863","V3773",15
"921720","V3872","V3773",15
"921726","V3878","V3773",15
"921729","V3881","V3773",15
"921730","V3882","V3773",25
"921731","V3883","V3773",15
"921732","V3884","V3773",20
"921737","V3889","V3773",15
"921739","V3891","V3773",20
"921742","V3894","V3773",20
"921743","V3895","V3773",20
"921744","V3896","V3773",15
"921745","V3897","V3773",20
"921746","V3898","V3773",15
"921748","V3900","V3773",30
"921749","V3901","V3773",20
"921752","V3904","V3773",25
"921753","V3905","V3773",15
"921757","V3909","V3773",15
"921762","V3914","V3773",15
"921771","V3923","V3773",15
"921796","V3948","V3773",20
"921797","V3949","V3773",35
"921920","V4072","V3773",15
"921928","V4080","V3773",30
"921929","V4081","V3773",20
"921940","V4092","V3773",25
"921941","V4093","V3773",15
"921942","V4094","V3773",20
"921943","V4095","V3773",20
"921944","V4096","V3773",55
"921947","V4099","V3773",15
"921948","V4100","V3773",35
"921950","V4102","V3773",20
"921951","V4103","V3773",20
"921952","V4104","V3773",35
"921953","V4105","V3773",45
"921983","V4135","V3773",35
"922007","V4159","V3773",15
"922008","V4160","V3773",15
"922009","V4161","V3773",15
"922011","V4163","V3773",15
"922016","V4168","V3773",15
"922019","V4171","V3773",15
"922020","V4172","V3773",15
"922027","V4179","V3773",15
"922029","V4181","V3773",15
"922030","V4182","V3773",15
"922031","V4183","V3773",20
"922040","V4192","V3773",20
"922041","V4193","V3773",20
"922043","V4195","V3773",20
"922048","V4200","V3773",20
"922050","V4202","V3773",20
"922051","V4203","V3773",15
"922052","V4204","V3773",20
"922054","V4206","V3773",15
"922056","V4208","V3773",15
"922059","V4211","V3773",20
"922061","V4213","V3773",20
"922062","V4214","V3773",15
"922063","V4215","V3773",15
"922064","V4216","V3773",25
"922065","V4217","V3773",15
"922066","V4218","V3773",20
"922068","V4220","V3773",25
"922069","V4221","V3773",15
"922072","V4224","V3773",15
"922074","V4226","V3773",15
"922077","V4229","V3773",20
"922078","V4230","V3773",15
"922080","V4232","V3773",15
"922081","V4233","V3773",15
"922084","V4236","V3773",20
"922086","V4238","V3773",30
"922087","V4239","V3773",15
"922088","V4240","V3773",20
"922090","V4242","V3773",15
"922092","V4244","V3773",15
"922094","V4246","V3773",25
