"","From","To","Prob"
"927341","V9493","V3773",20
"927344","V9496","V3773",15
"927346","V9498","V3773",10
"927350","V9502","V3773",15
"927358","V9510","V3773",10
"927360","V9512","V3773",5
"927362","V9514","V3773",5
"927363","V9515","V3773",5
"927364","V9516","V3773",5
"927365","V9517","V3773",15
"927366","V9518","V3773",5
"927367","V9519","V3773",5
"927372","V9524","V3773",10
"927388","V9540","V3773",5
"927394","V9546","V3773",25
"927406","V9558","V3773",15
"927449","V9601","V3773",10
"927453","V9605","V3773",10
"927456","V9608","V3773",5
"927457","V9609","V3773",15
"927459","V9611","V3773",40
"927461","V9613","V3773",20
"927467","V9619","V3773",5
"927468","V9620","V3773",10
"927469","V9621","V3773",5
"927470","V9622","V3773",5
"927476","V9628","V3773",5
"927477","V9629","V3773",15
"927478","V9630","V3773",5
"927487","V9639","V3773",20
"927488","V9640","V3773",5
"936252","V3600","V3831",5
"936343","V3691","V3831",5
"936351","V3699","V3831",5
"936359","V3707","V3831",5
"936361","V3709","V3831",5
"936374","V3722","V3831",5
"936389","V3737","V3831",5
"936402","V3750","V3831",5
"936440","V3788","V3831",5
"936809","V4157","V3831",5
"936810","V4158","V3831",15
"936813","V4161","V3831",5
"936816","V4164","V3831",10
"936817","V4165","V3831",5
"937622","V4970","V3831",10
"937623","V4971","V3831",5
"937629","V4977","V3831",5
"937630","V4978","V3831",5
"937646","V4994","V3831",5
"938486","V5834","V3831",5
"942101","V9449","V3831",60
"942102","V9450","V3831",50
"942103","V9451","V3831",15
"942105","V9453","V3831",35
"942106","V9454","V3831",35
"942109","V9457","V3831",55
"942110","V9458","V3831",15
"942111","V9459","V3831",5
"942112","V9460","V3831",45
"942113","V9461","V3831",5
"942114","V9462","V3831",15
"942115","V9463","V3831",30
"942116","V9464","V3831",50
"942117","V9465","V3831",10
"942118","V9466","V3831",15
"942119","V9467","V3831",5
"942120","V9468","V3831",5
"942127","V9475","V3831",5
"942130","V9478","V3831",10
"942131","V9479","V3831",40
"942136","V9484","V3831",25
"942137","V9485","V3831",25
"942140","V9488","V3831",5
"942145","V9493","V3831",5
"942147","V9495","V3831",10
"942148","V9496","V3831",5
"942149","V9497","V3831",15
"942153","V9501","V3831",20
"942158","V9506","V3831",10
"942161","V9509","V3831",15
"942162","V9510","V3831",20
"942164","V9512","V3831",5
"942165","V9513","V3831",15
"942166","V9514","V3831",5
"942167","V9515","V3831",55
"942168","V9516","V3831",5
"942170","V9518","V3831",5
"942171","V9519","V3831",10
"942174","V9522","V3831",20
"942175","V9523","V3831",10
"942176","V9524","V3831",35
"942178","V9526","V3831",25
"942179","V9527","V3831",10
"942180","V9528","V3831",5
"942181","V9529","V3831",5
"942182","V9530","V3831",10
"942183","V9531","V3831",20
"942184","V9532","V3831",25
"942185","V9533","V3831",20
"942187","V9535","V3831",10
"942189","V9537","V3831",25
"942190","V9538","V3831",10
"942193","V9541","V3831",5
"942194","V9542","V3831",15
"942195","V9543","V3831",5
"942196","V9544","V3831",15
"942197","V9545","V3831",5
"942198","V9546","V3831",5
"942199","V9547","V3831",5
"942200","V9548","V3831",10
"942202","V9550","V3831",5
"942208","V9556","V3831",10
"942209","V9557","V3831",5
"942210","V9558","V3831",5
"942215","V9563","V3831",5
"942217","V9565","V3831",60
"942218","V9566","V3831",10
"942219","V9567","V3831",35
"942222","V9570","V3831",5
"942225","V9573","V3831",5
"942226","V9574","V3831",15
"942227","V9575","V3831",25
"942228","V9576","V3831",25
"942264","V9612","V3831",5
"942268","V9616","V3831",5
"942269","V9617","V3831",5
"942278","V9626","V3831",10
"942282","V9630","V3831",10
"942285","V9633","V3831",15
"942286","V9634","V3831",5
"942292","V9640","V3831",5
"942293","V9641","V3831",10
"949476","V2020","V3922",15
"949488","V2032","V3922",10
"949493","V2037","V3922",5
"949495","V2039","V3922",5
"949507","V2051","V3922",5
"949854","V2398","V3922",5
"950055","V2599","V3922",5
"950058","V2602","V3922",10
"950059","V2603","V3922",5
"950062","V2606","V3922",5
"950071","V2615","V3922",5
"950072","V2616","V3922",5
"950075","V2619","V3922",25
"950076","V2620","V3922",20
"950079","V2623","V3922",10
"950082","V2626","V3922",15
"950085","V2629","V3922",5
"950086","V2630","V3922",5
"950087","V2631","V3922",10
"950093","V2637","V3922",5
"950098","V2642","V3922",5
"950100","V2644","V3922",10
"950102","V2646","V3922",5
"950103","V2647","V3922",5
"950104","V2648","V3922",5
"950106","V2650","V3922",5
"950108","V2652","V3922",10
"950112","V2656","V3922",5
"950114","V2658","V3922",5
"950115","V2659","V3922",5
"950119","V2663","V3922",10
"950121","V2665","V3922",5
"950122","V2666","V3922",10
"950127","V2671","V3922",5
"950131","V2675","V3922",5
"950135","V2679","V3922",15
"950136","V2680","V3922",20
"950137","V2681","V3922",10
"950138","V2682","V3922",10
"950825","V3369","V3922",5
"950828","V3372","V3922",10
"950830","V3374","V3922",5
"950832","V3376","V3922",5
"950835","V3379","V3922",5
"950845","V3389","V3922",5
"950846","V3390","V3922",5
"950847","V3391","V3922",5
"950852","V3396","V3922",5
"950858","V3402","V3922",5
"950861","V3405","V3922",10
"950863","V3407","V3922",10
"950864","V3408","V3922",10
"950865","V3409","V3922",5
"950866","V3410","V3922",5
"950867","V3411","V3922",5
"950870","V3414","V3922",5
"950911","V3455","V3922",5
"950917","V3461","V3922",5
"950921","V3465","V3922",15
"950922","V3466","V3922",10
"950924","V3468","V3922",20
"950926","V3470","V3922",5
"950929","V3473","V3922",10
"950947","V3491","V3922",5
"950956","V3500","V3922",15
"950959","V3503","V3922",5
"950963","V3507","V3922",5
"950966","V3510","V3922",10
"950969","V3513","V3922",5
"950976","V3520","V3922",5
"950980","V3524","V3922",5
"950981","V3525","V3922",5
"950990","V3534","V3922",5
"950995","V3539","V3922",15
"950998","V3542","V3922",20
"950999","V3543","V3922",25
"951000","V3544","V3922",30
"951001","V3545","V3922",35
"951030","V3574","V3922",5
"951038","V3582","V3922",15
"951039","V3583","V3922",5
"951053","V3597","V3922",5
"951065","V3609","V3922",5
"951067","V3611","V3922",5
"951069","V3613","V3922",5
"951097","V3641","V3922",5
"951375","V3919","V3922",5
"951381","V3925","V3922",10
"951382","V3926","V3922",15
"951387","V3931","V3922",5
"951389","V3933","V3922",5
"951391","V3935","V3922",5
"951394","V3938","V3922",5
"951398","V3942","V3922",15
"951399","V3943","V3922",5
"951401","V3945","V3922",5
"951402","V3946","V3922",5
"951412","V3956","V3922",5
"951423","V3967","V3922",15
"951424","V3968","V3922",5
"951431","V3975","V3922",5
"951443","V3987","V3922",10
"951444","V3988","V3922",10
"951446","V3990","V3922",15
"951451","V3995","V3922",5
"951456","V4000","V3922",10
"951474","V4018","V3922",10
"951487","V4031","V3922",5
"951488","V4032","V3922",10
"951494","V4038","V3922",5
"951495","V4039","V3922",5
"951497","V4041","V3922",5
"951500","V4044","V3922",5
"951503","V4047","V3922",10
"951504","V4048","V3922",10
"951506","V4050","V3922",5
"951507","V4051","V3922",5
"951508","V4052","V3922",5
"951509","V4053","V3922",10
"951510","V4054","V3922",15
"951512","V4056","V3922",5
"951516","V4060","V3922",5
"951521","V4065","V3922",10
"951522","V4066","V3922",5
"951524","V4068","V3922",5
"951525","V4069","V3922",10
"953125","V5669","V3922",5
"953277","V5821","V3922",5
"953282","V5826","V3922",20
"953283","V5827","V3922",10
"953298","V5842","V3922",10
"953299","V5843","V3922",5
"957053","V9597","V3922",20
"957073","V9617","V3922",20
"964267","V2007","V3928",10
"964268","V2008","V3928",5
"964269","V2009","V3928",20
"964276","V2016","V3928",5
"964277","V2017","V3928",5
"964278","V2018","V3928",15
"964279","V2019","V3928",5
"964280","V2020","V3928",10
"964281","V2021","V3928",10
"964283","V2023","V3928",5
"964289","V2029","V3928",5
"964297","V2037","V3928",25
"964298","V2038","V3928",15
"964299","V2039","V3928",25
"964300","V2040","V3928",25
"964301","V2041","V3928",10
"964302","V2042","V3928",5
"964310","V2050","V3928",10
"964313","V2053","V3928",5
"964314","V2054","V3928",5
"964315","V2055","V3928",25
"964317","V2057","V3928",10
"964321","V2061","V3928",5
"964322","V2062","V3928",10
"964335","V2075","V3928",15
"964339","V2079","V3928",5
"964341","V2081","V3928",15
"964344","V2084","V3928",10
"964352","V2092","V3928",10
"964354","V2094","V3928",15
"964356","V2096","V3928",5
"964362","V2102","V3928",15
"964363","V2103","V3928",10
"964374","V2114","V3928",10
"964389","V2129","V3928",20
"964408","V2148","V3928",10
"964519","V2259","V3928",5
"964862","V2602","V3928",5
"964863","V2603","V3928",10
"964865","V2605","V3928",15
"964867","V2607","V3928",5
"964870","V2610","V3928",5
"964872","V2612","V3928",15
"964875","V2615","V3928",10
"964876","V2616","V3928",5
"964883","V2623","V3928",10
"964884","V2624","V3928",5
"964889","V2629","V3928",15
"964890","V2630","V3928",10
"964891","V2631","V3928",15
"964892","V2632","V3928",15
"964893","V2633","V3928",10
"964894","V2634","V3928",15
"964897","V2637","V3928",20
"964898","V2638","V3928",5
"964900","V2640","V3928",10
"964903","V2643","V3928",15
"964905","V2645","V3928",10
"964906","V2646","V3928",10
"964907","V2647","V3928",30
"964908","V2648","V3928",20
"964911","V2651","V3928",5
"964914","V2654","V3928",5
"964917","V2657","V3928",15
"964919","V2659","V3928",5
"964923","V2663","V3928",5
"964924","V2664","V3928",5
"964925","V2665","V3928",5
"964926","V2666","V3928",5
"964929","V2669","V3928",10
"964931","V2671","V3928",5
"964932","V2672","V3928",10
"964937","V2677","V3928",5
"964938","V2678","V3928",15
"964940","V2680","V3928",10
"964941","V2681","V3928",10
"964942","V2682","V3928",10
"964949","V2689","V3928",10
"964953","V2693","V3928",5
"964954","V2694","V3928",5
"964958","V2698","V3928",5
"964959","V2699","V3928",5
"965630","V3370","V3928",15
"965631","V3371","V3928",5
"965639","V3379","V3928",20
"965640","V3380","V3928",10
"965647","V3387","V3928",15
"965648","V3388","V3928",65
"965649","V3389","V3928",5
"965656","V3396","V3928",15
"965657","V3397","V3928",20
"965660","V3400","V3928",95
"965664","V3404","V3928",5
"965669","V3409","V3928",10
"965670","V3410","V3928",5
"965713","V3453","V3928",55
"965714","V3454","V3928",5
"965716","V3456","V3928",5
"965723","V3463","V3928",5
"965724","V3464","V3928",10
"965726","V3466","V3928",10
"965728","V3468","V3928",10
"965733","V3473","V3928",10
"965734","V3474","V3928",5
"965735","V3475","V3928",5
"965737","V3477","V3928",5
"965740","V3480","V3928",55
"965741","V3481","V3928",5
"965759","V3499","V3928",5
"965760","V3500","V3928",10
"965761","V3501","V3928",15
"965763","V3503","V3928",20
"965764","V3504","V3928",10
"965767","V3507","V3928",5
"965769","V3509","V3928",20
"965770","V3510","V3928",5
"965773","V3513","V3928",10
"965774","V3514","V3928",10
"965775","V3515","V3928",10
"965776","V3516","V3928",10
"965777","V3517","V3928",15
"965779","V3519","V3928",10
"965780","V3520","V3928",75
"965781","V3521","V3928",10
"965782","V3522","V3928",45
"965783","V3523","V3928",15
"965784","V3524","V3928",25
"965785","V3525","V3928",50
"965786","V3526","V3928",30
"965787","V3527","V3928",35
"965788","V3528","V3928",5
"965798","V3538","V3928",5
"965800","V3540","V3928",10
"965802","V3542","V3928",5
"965803","V3543","V3928",10
"965804","V3544","V3928",10
"965805","V3545","V3928",5
"965815","V3555","V3928",10
"965817","V3557","V3928",5
"965830","V3570","V3928",5
"965833","V3573","V3928",15
"965837","V3577","V3928",10
"965838","V3578","V3928",5
"965839","V3579","V3928",5
"965840","V3580","V3928",5
"965841","V3581","V3928",5
"965843","V3583","V3928",5
"965844","V3584","V3928",30
"965851","V3591","V3928",5
"965864","V3604","V3928",5
"965866","V3606","V3928",5
"965873","V3613","V3928",5
"965896","V3636","V3928",10
"965901","V3641","V3928",5
"965903","V3643","V3928",5
"965920","V3660","V3928",5
"965932","V3672","V3928",5
"965934","V3674","V3928",5
"965935","V3675","V3928",5
"965964","V3704","V3928",5
"965971","V3711","V3928",5
"965983","V3723","V3928",5
"966000","V3740","V3928",5
"966006","V3746","V3928",15
"966008","V3748","V3928",5
"966019","V3759","V3928",5
"966024","V3764","V3928",10
"966029","V3769","V3928",5
"966031","V3771","V3928",5
"966037","V3777","V3928",5
"966042","V3782","V3928",5
"966043","V3783","V3928",5
"966044","V3784","V3928",5
"966048","V3788","V3928",5
"966049","V3789","V3928",10
"966063","V3803","V3928",5
"966065","V3805","V3928",5
"966090","V3830","V3928",5
"966183","V3923","V3928",15
"966188","V3928","V3928",5
"966217","V3957","V3928",5
"966220","V3960","V3928",10
"966223","V3963","V3928",10
"966225","V3965","V3928",5
"966226","V3966","V3928",15
"966232","V3972","V3928",5
"966248","V3988","V3928",5
"966259","V3999","V3928",10
"966277","V4017","V3928",5
"966281","V4021","V3928",10
"966292","V4032","V3928",5
"966304","V4044","V3928",5
"966306","V4046","V3928",5
"966313","V4053","V3928",5
"966316","V4056","V3928",5
"966317","V4057","V3928",15
"966328","V4068","V3928",5
"967926","V5666","V3928",5
"968095","V5835","V3928",5
"968111","V5851","V3928",5
"968112","V5852","V3928",5
"968115","V5855","V3928",10
"971900","V9640","V3928",5
"979663","V2599","V3971",5
"979668","V2604","V3971",10
"979685","V2621","V3971",5
"979710","V2646","V3971",5
"979711","V2647","V3971",10
"979723","V2659","V3971",5
"979727","V2663","V3971",10
"979729","V2665","V3971",10
"979730","V2666","V3971",5
"979735","V2671","V3971",5
"979748","V2684","V3971",5
"980431","V3367","V3971",5
"980482","V3418","V3971",5
"980534","V3470","V3971",10
"980599","V3535","V3971",5
"980610","V3546","V3971",5
"980613","V3549","V3971",5
"981031","V3967","V3971",5
"981048","V3984","V3971",5
"981049","V3985","V3971",15
"981056","V3992","V3971",30
"981059","V3995","V3971",15
"981060","V3996","V3971",5
"981061","V3997","V3971",10
"981070","V4006","V3971",5
"981071","V4007","V3971",5
"981073","V4009","V3971",30
"981082","V4018","V3971",5
"981085","V4021","V3971",5
"981086","V4022","V3971",5
"981092","V4028","V3971",15
"981093","V4029","V3971",5
"981098","V4034","V3971",10
"981101","V4037","V3971",10
"981106","V4042","V3971",5
"981107","V4043","V3971",10
"982878","V5814","V3971",30
"982881","V5817","V3971",5
"993936","V2068","V3976",5
"994253","V2385","V3976",5
"994261","V2393","V3976",5
"994466","V2598","V3976",5
"994470","V2602","V3976",15
"994471","V2603","V3976",5
"994472","V2604","V3976",5
"994473","V2605","V3976",5
"994477","V2609","V3976",10
"994479","V2611","V3976",15
"994485","V2617","V3976",5
"994486","V2618","V3976",5
"994507","V2639","V3976",10
"994508","V2640","V3976",5
"994509","V2641","V3976",5
"994512","V2644","V3976",5
"994516","V2648","V3976",10
"994520","V2652","V3976",5
"994521","V2653","V3976",5
"994552","V2684","V3976",5
"994559","V2691","V3976",5
"994561","V2693","V3976",5
"994562","V2694","V3976",10
"995235","V3367","V3976",5
"995254","V3386","V3976",5
"995529","V3661","V3976",5
"995553","V3685","V3976",5
"995831","V3963","V3976",5
"995834","V3966","V3976",5
"995843","V3975","V3976",10
"995852","V3984","V3976",5
"995853","V3985","V3976",5
"995857","V3989","V3976",5
"995865","V3997","V3976",5
"995887","V4019","V3976",5
"995896","V4028","V3976",5
"995935","V4067","V3976",10
"997581","V5713","V3976",5
"997708","V5840","V3976",5
"997710","V5842","V3976",5
"997723","V5855","V3976",30
"997726","V5858","V3976",15
"997727","V5859","V3976",10
"1008686","V2014","V3979",5
"1008694","V2022","V3979",5
"1008702","V2030","V3979",5
"1008705","V2033","V3979",5
"1008706","V2034","V3979",5
"1008712","V2040","V3979",5
"1008713","V2041","V3979",5
"1008776","V2104","V3979",10
"1009270","V2598","V3979",5
"1009274","V2602","V3979",15
"1009276","V2604","V3979",5
"1009277","V2605","V3979",15
"1009281","V2609","V3979",20
"1009283","V2611","V3979",5
"1009288","V2616","V3979",5
"1009291","V2619","V3979",5
"1009292","V2620","V3979",5
"1009295","V2623","V3979",5
"1009299","V2627","V3979",10
"1009304","V2632","V3979",5
"1009311","V2639","V3979",5
"1009312","V2640","V3979",10
"1009316","V2644","V3979",5
"1009325","V2653","V3979",15
"1009335","V2663","V3979",5
"1009341","V2669","V3979",5
"1009344","V2672","V3979",5
"1009366","V2694","V3979",20
"1009370","V2698","V3979",5
"1009376","V2704","V3979",5
"1010039","V3367","V3979",15
"1010040","V3368","V3979",5
"1010041","V3369","V3979",5
"1010043","V3371","V3979",5
"1010047","V3375","V3979",5
"1010051","V3379","V3979",5
"1010076","V3404","V3979",5
"1010126","V3454","V3979",5
"1010143","V3471","V3979",5
"1010161","V3489","V3979",5
"1010179","V3507","V3979",5
"1010265","V3593","V3979",5
"1010267","V3595","V3979",5
"1010268","V3596","V3979",5
"1010273","V3601","V3979",5
"1010275","V3603","V3979",5
"1010317","V3645","V3979",5
"1010321","V3649","V3979",5
"1010327","V3655","V3979",5
"1010339","V3667","V3979",10
"1010356","V3684","V3979",15
"1010357","V3685","V3979",5
"1010595","V3923","V3979",5
"1010601","V3929","V3979",5
"1010618","V3946","V3979",5
"1010638","V3966","V3979",5
"1010669","V3997","V3979",5
"1010689","V4017","V3979",10
"1010694","V4022","V3979",10
"1010696","V4024","V3979",5
"1010700","V4028","V3979",10
"1010712","V4040","V3979",5
"1010713","V4041","V3979",5
"1010714","V4042","V3979",5
"1010715","V4043","V3979",5
"1010718","V4046","V3979",5
"1010740","V4068","V3979",5
"1010742","V4070","V3979",5
"1012338","V5666","V3979",10
"1012339","V5667","V3979",5
"1012513","V5841","V3979",5
"1012514","V5842","V3979",10
"1012517","V5845","V3979",5
"1012527","V5855","V3979",15
"1012530","V5858","V3979",15
"1012531","V5859","V3979",5
"1023483","V2007","V3980",5
"1023490","V2014","V3980",10
"1023501","V2025","V3980",5
"1023503","V2027","V3980",5
"1023543","V2067","V3980",5
"1023874","V2398","V3980",5
"1024074","V2598","V3980",5
"1024088","V2612","V3980",5
"1024100","V2624","V3980",5
"1024113","V2637","V3980",5
"1024115","V2639","V3980",15
"1024116","V2640","V3980",5
"1024118","V2642","V3980",20
"1024119","V2643","V3980",5
"1024127","V2651","V3980",5
"1024133","V2657","V3980",5
"1024135","V2659","V3980",10
"1024140","V2664","V3980",5
"1024141","V2665","V3980",5
"1024142","V2666","V3980",20
"1024143","V2667","V3980",30
"1024150","V2674","V3980",10
"1024151","V2675","V3980",5
"1024152","V2676","V3980",5
"1024159","V2683","V3980",5
"1024160","V2684","V3980",5
"1024162","V2686","V3980",5
"1024164","V2688","V3980",5
"1024168","V2692","V3980",10
"1024177","V2701","V3980",5
"1024181","V2705","V3980",5
"1024845","V3369","V3980",5
"1024846","V3370","V3980",5
"1024851","V3375","V3980",5
"1024855","V3379","V3980",10
"1024863","V3387","V3980",5
"1024866","V3390","V3980",5
"1024880","V3404","V3980",10
"1024885","V3409","V3980",5
"1024930","V3454","V3980",5
"1024939","V3463","V3980",5
"1024954","V3478","V3980",5
"1024957","V3481","V3980",5
"1024976","V3500","V3980",15
"1024978","V3502","V3980",10
"1024981","V3505","V3980",20
"1024983","V3507","V3980",20
"1024985","V3509","V3980",15
"1024986","V3510","V3980",30
"1024989","V3513","V3980",15
"1024991","V3515","V3980",5
"1024993","V3517","V3980",20
"1024994","V3518","V3980",5
"1024997","V3521","V3980",15
"1025001","V3525","V3980",5
"1025002","V3526","V3980",5
"1025008","V3532","V3980",5
"1025010","V3534","V3980",15
"1025015","V3539","V3980",40
"1025018","V3542","V3980",50
"1025019","V3543","V3980",20
"1025020","V3544","V3980",10
"1025021","V3545","V3980",10
"1025031","V3555","V3980",30
"1025034","V3558","V3980",35
"1025050","V3574","V3980",5
"1025056","V3580","V3980",20
"1025058","V3582","V3980",40
"1025059","V3583","V3980",5
"1025065","V3589","V3980",30
"1025079","V3603","V3980",5
"1025082","V3606","V3980",15
"1025085","V3609","V3980",5
"1025087","V3611","V3980",5
"1025091","V3615","V3980",5
"1025095","V3619","V3980",5
"1025162","V3686","V3980",5
"1025399","V3923","V3980",10
"1025406","V3930","V3980",5
"1025429","V3953","V3980",5
"1025435","V3959","V3980",5
"1025495","V4019","V3980",5
"1025496","V4020","V3980",5
"1025532","V4056","V3980",10
"1027146","V5670","V3980",5
"1027147","V5671","V3980",5
"1027188","V5712","V3980",5
"1027293","V5817","V3980",5
"1027309","V5833","V3980",10
"1027311","V5835","V3980",30
"1027312","V5836","V3980",15
"1027313","V5837","V3980",15
"1027317","V5841","V3980",5
"1027320","V5844","V3980",10
"1027325","V5849","V3980",5
"1027327","V5851","V3980",5
"1031100","V9624","V3980",15
"1038288","V2008","V3981",5
"1038289","V2009","V3981",25
"1038292","V2012","V3981",5
"1038293","V2013","V3981",5
"1038299","V2019","V3981",5
"1038302","V2022","V3981",5
"1038342","V2062","V3981",10
"1038374","V2094","V3981",5
"1038425","V2145","V3981",5
"1038878","V2598","V3981",5
"1038879","V2599","V3981",15
"1038883","V2603","V3981",5
"1038889","V2609","V3981",10
"1038891","V2611","V3981",25
"1038892","V2612","V3981",10
"1038893","V2613","V3981",10
"1038896","V2616","V3981",5
"1038897","V2617","V3981",5
"1038899","V2619","V3981",5
"1038900","V2620","V3981",5
"1038902","V2622","V3981",5
"1038903","V2623","V3981",5
"1038905","V2625","V3981",20
"1038908","V2628","V3981",5
"1038910","V2630","V3981",5
"1038916","V2636","V3981",20
"1038918","V2638","V3981",10
"1038927","V2647","V3981",10
"1038929","V2649","V3981",5
"1038932","V2652","V3981",5
"1038933","V2653","V3981",10
"1038934","V2654","V3981",10
"1038943","V2663","V3981",5
"1038945","V2665","V3981",5
"1038949","V2669","V3981",5
"1038950","V2670","V3981",5
"1038958","V2678","V3981",5
"1038959","V2679","V3981",10
"1039648","V3368","V3981",25
"1039661","V3381","V3981",5
"1039663","V3383","V3981",15
"1039666","V3386","V3981",5
"1039667","V3387","V3981",5
"1039669","V3389","V3981",40
"1039676","V3396","V3981",5
"1039677","V3397","V3981",10
"1039678","V3398","V3981",20
"1039679","V3399","V3981",25
"1039755","V3475","V3981",5
"1039760","V3480","V3981",5
"1039780","V3500","V3981",15
"1039781","V3501","V3981",30
"1039786","V3506","V3981",5
"1039800","V3520","V3981",65
"1039802","V3522","V3981",50
"1039803","V3523","V3981",5
"1039807","V3527","V3981",5
"1039818","V3538","V3981",5
"1039820","V3540","V3981",30
"1039821","V3541","V3981",5
"1039825","V3545","V3981",10
"1040227","V3947","V3981",5
"1040237","V3957","V3981",10
"1040243","V3963","V3981",15
"1040246","V3966","V3981",5
"1040252","V3972","V3981",5
"1040254","V3974","V3981",10
"1040258","V3978","V3981",5
"1040259","V3979","V3981",5
"1040264","V3984","V3981",5
"1040268","V3988","V3981",5
"1040283","V4003","V3981",10
"1040286","V4006","V3981",5
"1040288","V4008","V3981",5
"1040290","V4010","V3981",5
"1040296","V4016","V3981",35
"1040297","V4017","V3981",5
"1040301","V4021","V3981",5
"1040302","V4022","V3981",10
"1040303","V4023","V3981",5
"1040305","V4025","V3981",20
"1040307","V4027","V3981",15
"1040312","V4032","V3981",40
"1040313","V4033","V3981",5
"1040315","V4035","V3981",15
"1040318","V4038","V3981",15
"1040319","V4039","V3981",25
"1040321","V4041","V3981",10
"1040326","V4046","V3981",5
"1040328","V4048","V3981",5
"1040329","V4049","V3981",10
"1040331","V4051","V3981",5
"1040334","V4054","V3981",5
"1040337","V4057","V3981",25
"1040347","V4067","V3981",5
"1040349","V4069","V3981",5
"1040350","V4070","V3981",10
"1041994","V5714","V3981",15
"1041995","V5715","V3981",5
"1042099","V5819","V3981",15
"1042100","V5820","V3981",15
"1042101","V5821","V3981",5
"1042102","V5822","V3981",5
"1042105","V5825","V3981",5
"1042106","V5826","V3981",10
"1042135","V5855","V3981",10
"1045877","V9597","V3981",10
"1045897","V9617","V3981",10
"1053110","V2026","V4043",15
"1053116","V2032","V4043",25
"1053120","V2036","V4043",15
"1053682","V2598","V4043",15
"1053685","V2601","V4043",5
"1053688","V2604","V4043",5
"1053699","V2615","V4043",5
"1053702","V2618","V4043",5
"1053705","V2621","V4043",5
"1053710","V2626","V4043",5
"1053711","V2627","V4043",5
"1053718","V2634","V4043",5
"1053721","V2637","V4043",5
"1053724","V2640","V4043",5
"1053730","V2646","V4043",5
"1053736","V2652","V4043",15
"1053737","V2653","V4043",5
"1053742","V2658","V4043",5
"1053748","V2664","V4043",5
"1053750","V2666","V4043",10
"1053751","V2667","V4043",15
"1053755","V2671","V4043",5
"1053756","V2672","V4043",25
"1053757","V2673","V4043",10
"1053761","V2677","V4043",5
"1053762","V2678","V4043",5
"1053769","V2685","V4043",5
"1053776","V2692","V4043",5
"1053778","V2694","V4043",5
"1053785","V2701","V4043",5
"1054453","V3369","V4043",10
"1054454","V3370","V4043",40
"1054455","V3371","V4043",10
"1054456","V3372","V4043",30
"1054459","V3375","V4043",20
"1054462","V3378","V4043",5
"1054463","V3379","V4043",55
"1054464","V3380","V4043",40
"1054483","V3399","V4043",5
"1054487","V3403","V4043",10
"1054488","V3404","V4043",45
"1054493","V3409","V4043",75
"1054494","V3410","V4043",35
"1054500","V3416","V4043",5
"1054531","V3447","V4043",5
"1054533","V3449","V4043",10
"1054534","V3450","V4043",10
"1054538","V3454","V4043",5
"1054547","V3463","V4043",85
"1054548","V3464","V4043",95
"1054550","V3466","V4043",15
"1054551","V3467","V4043",25
"1054552","V3468","V4043",20
"1054556","V3472","V4043",5
"1054557","V3473","V4043",35
"1054558","V3474","V4043",40
"1054562","V3478","V4043",95
"1054565","V3481","V4043",30
"1054568","V3484","V4043",5
"1054569","V3485","V4043",65
"1054570","V3486","V4043",25
"1054571","V3487","V4043",20
"1054572","V3488","V4043",5
"1054573","V3489","V4043",10
"1054586","V3502","V4043",15
"1054587","V3503","V4043",5
"1054589","V3505","V4043",25
"1054591","V3507","V4043",5
"1054593","V3509","V4043",15
"1054594","V3510","V4043",15
"1054597","V3513","V4043",45
"1054599","V3515","V4043",10
"1054602","V3518","V4043",20
"1054605","V3521","V4043",60
"1054608","V3524","V4043",10
"1054610","V3526","V4043",10
"1054620","V3536","V4043",5
"1054623","V3539","V4043",35
"1054625","V3541","V4043",5
"1054626","V3542","V4043",10
"1054628","V3544","V4043",15
"1054634","V3550","V4043",15
"1054637","V3553","V4043",5
"1054638","V3554","V4043",10
"1054639","V3555","V4043",5
"1054642","V3558","V4043",5
"1054661","V3577","V4043",5
"1054666","V3582","V4043",5
"1054670","V3586","V4043",20
"1054673","V3589","V4043",5
"1054681","V3597","V4043",5
"1054697","V3613","V4043",10
"1054703","V3619","V4043",5
"1054730","V3646","V4043",5
"1054760","V3676","V4043",5
"1055003","V3919","V4043",5
"1055007","V3923","V4043",30
"1055009","V3925","V4043",75
"1055016","V3932","V4043",5
"1055019","V3935","V4043",5
"1055026","V3942","V4043",5
"1055031","V3947","V4043",5
"1055034","V3950","V4043",5
"1055037","V3953","V4043",5
"1055040","V3956","V4043",10
"1055073","V3989","V4043",5
"1055079","V3995","V4043",5
"1055080","V3996","V4043",5
"1055082","V3998","V4043",30
"1055083","V3999","V4043",40
"1055103","V4019","V4043",5
"1055104","V4020","V4043",5
"1055132","V4048","V4043",5
"1055137","V4053","V4043",5
"1056750","V5666","V4043",15
"1056751","V5667","V4043",30
"1056752","V5668","V4043",95
"1056753","V5669","V4043",20
"1056754","V5670","V4043",75
"1056755","V5671","V4043",10
"1056756","V5672","V4043",30
"1056796","V5712","V4043",5
"1056797","V5713","V4043",10
"1056799","V5715","V4043",5
"1056919","V5835","V4043",5
"1056927","V5843","V4043",5
"1056933","V5849","V4043",5
"1056935","V5851","V4043",10
"1060698","V9614","V4043",50
"1060699","V9615","V4043",15
"1060702","V9618","V4043",15
"1067995","V2107","V4044",5
"1067996","V2108","V4044",5
"1068038","V2150","V4044",5
"1068505","V2617","V4044",5
"1068506","V2618","V4044",15
"1068512","V2624","V4044",5
