"","From","To","Prob"
"1025484","V4008","V3980",174
"1025485","V4009","V3980",21
"1025492","V4016","V3980",3
"1025500","V4024","V3980",21
"1025501","V4025","V3980",57
"1025503","V4027","V3980",18
"1025504","V4028","V3980",24
"1025505","V4029","V3980",141
"1025506","V4030","V3980",9
"1025511","V4035","V3980",60
"1027309","V5833","V3980",9
"1027312","V5836","V3980",21
"1027313","V5837","V3980",9
"1038878","V2598","V3981",3
"1038881","V2601","V3981",6
"1038894","V2614","V3981",3
"1038898","V2618","V3981",6
"1038901","V2621","V3981",3
"1038902","V2622","V3981",3
"1038904","V2624","V3981",6
"1038907","V2627","V3981",9
"1038909","V2629","V3981",3
"1038910","V2630","V3981",3
"1038913","V2633","V3981",21
"1038914","V2634","V3981",6
"1038917","V2637","V3981",3
"1038920","V2640","V3981",3
"1038923","V2643","V3981",3
"1038925","V2645","V3981",3
"1038930","V2650","V3981",3
"1038944","V2664","V3981",3
"1038945","V2665","V3981",3
"1038946","V2666","V3981",12
"1038947","V2667","V3981",3
"1038953","V2673","V3981",9
"1053773","V2689","V4043",15
"1053780","V2696","V4043",18
"1055076","V3992","V4043",21
"1055080","V3996","V4043",15
"1055081","V3997","V4043",12
"1055090","V4006","V4043",54
"1055091","V4007","V4043",24
"1055092","V4008","V4043",21
"1055093","V4009","V4043",3
"1055100","V4016","V4043",174
"1055101","V4017","V4043",81
"1055102","V4018","V4043",90
"1055105","V4021","V4043",33
"1055106","V4022","V4043",30
"1055107","V4023","V4043",45
"1055108","V4024","V4043",33
"1055109","V4025","V4043",141
"1055110","V4026","V4043",30
"1055111","V4027","V4043",51
"1055112","V4028","V4043",3
"1055113","V4029","V4043",15
"1055118","V4034","V4043",57
"1055119","V4035","V4043",24
"1055120","V4036","V4043",6
"1055121","V4037","V4043",30
"1055126","V4042","V4043",21
"1055127","V4043","V4043",30
"1055128","V4044","V4043",18
"1055129","V4045","V4043",6
"1055130","V4046","V4043",3
"1068558","V2670","V4044",15
"1068559","V2671","V4044",3
"1083357","V2665","V4049",6
"1083358","V2666","V4049",3
"1083359","V2667","V4049",3
"1083362","V2670","V4049",3
"1083366","V2674","V4049",9
"1083367","V2675","V4049",6
"1086535","V5843","V4049",3
"1099745","V4249","V4181",3
"1099747","V4251","V4181",3
"1099792","V4296","V4181",12
"1099803","V4307","V4181",6
"1099804","V4308","V4181",3
"1099816","V4320","V4181",21
"1099821","V4325","V4181",9
"1099825","V4329","V4181",3
"1099826","V4330","V4181",12
"1099845","V4349","V4181",3
"1099858","V4362","V4181",3
"1100373","V4877","V4181",9
"1100376","V4880","V4181",3
"1100378","V4882","V4181",15
"1100382","V4886","V4181",3
"1100387","V4891","V4181",6
"1100390","V4894","V4181",6
"1100391","V4895","V4181",9
"1100392","V4896","V4181",6
"1100394","V4898","V4181",6
"1100396","V4900","V4181",15
"1100401","V4905","V4181",6
"1100402","V4906","V4181",12
"1100409","V4913","V4181",12
"1100426","V4930","V4181",9
"1100433","V4937","V4181",3
"1100461","V4965","V4181",15
"1100535","V5039","V4181",9
"1100537","V5041","V4181",6
"1100554","V5058","V4181",3
"1100559","V5063","V4181",9
"1100560","V5064","V4181",6
"1113737","V3437","V4342",42
"1113738","V3438","V4342",15
"1113739","V3439","V4342",24
"1113740","V3440","V4342",45
"1113741","V3441","V4342",9
"1113742","V3442","V4342",12
"1113743","V3443","V4342",3
"1113744","V3444","V4342",39
"1113745","V3445","V4342",12
"1113746","V3446","V4342",30
"1114154","V3854","V4342",9
"1114155","V3855","V4342",9
"1114159","V3859","V4342",9
"1114163","V3863","V4342",15
"1114179","V3879","V4342",3
"1114180","V3880","V4342",6
"1114181","V3881","V4342",12
"1114187","V3887","V4342",15
"1114191","V3891","V4342",9
"1114198","V3898","V4342",12
"1114199","V3899","V4342",30
"1114200","V3900","V4342",6
"1114201","V3901","V4342",30
"1114202","V3902","V4342",18
"1114203","V3903","V4342",18
"1114205","V3905","V4342",21
"1114206","V3906","V4342",18
"1114209","V3909","V4342",9
"1114210","V3910","V4342",6
"1114211","V3911","V4342",15
"1114213","V3913","V4342",9
"1114214","V3914","V4342",12
"1114248","V3948","V4342",3
"1114249","V3949","V4342",15
"1115177","V4877","V4342",3
"1115179","V4879","V4342",9
"1115182","V4882","V4342",3
"1115184","V4884","V4342",6
"1115190","V4890","V4342",9
"1115213","V4913","V4342",3
"1115258","V4958","V4342",3
"1115318","V5018","V4342",3
"1115352","V5052","V4342",21
"1115354","V5054","V4342",18
"1115355","V5055","V4342",21
"1115356","V5056","V4342",9
"1115357","V5057","V4342",42
"1119756","V9456","V4342",27
"1119767","V9467","V4342",6
"1119772","V9472","V4342",24
"1119773","V9473","V4342",3
"1119774","V9474","V4342",3
"1119775","V9475","V4342",3
"1119776","V9476","V4342",45
"1119778","V9478","V4342",6
"1119779","V9479","V4342",9
"1119780","V9480","V4342",45
"1119781","V9481","V4342",39
"1119782","V9482","V4342",3
"1119783","V9483","V4342",3
"1119784","V9484","V4342",9
"1119785","V9485","V4342",3
"1119787","V9487","V4342",18
"1119788","V9488","V4342",33
"1119790","V9490","V4342",69
"1119791","V9491","V4342",57
"1119795","V9495","V4342",12
"1119798","V9498","V4342",6
"1119800","V9500","V4342",3
"1119801","V9501","V4342",9
"1119804","V9504","V4342",3
"1119805","V9505","V4342",9
"1119806","V9506","V4342",3
"1119807","V9507","V4342",15
"1119809","V9509","V4342",18
"1119810","V9510","V4342",27
"1119811","V9511","V4342",3
"1119816","V9516","V4342",15
"1119821","V9521","V4342",9
"1119822","V9522","V4342",3
"1119824","V9524","V4342",6
"1119825","V9525","V4342",12
"1119849","V9549","V4342",3
"1119865","V9565","V4342",3
"1119872","V9572","V4342",12
"1119898","V9598","V4342",3
"1119899","V9599","V4342",6
"1119900","V9600","V4342",9
"1119901","V9601","V4342",3
"1119903","V9603","V4342",3
"1119906","V9606","V4342",21
"1119907","V9607","V4342",12
"1119909","V9609","V4342",3
"1119913","V9613","V4342",3
"1119914","V9614","V4342",6
"1119916","V9616","V4342",3
"1119929","V9629","V4342",3
"1119932","V9632","V4342",18
"1119933","V9633","V4342",12
"1119940","V9640","V4342",6
"1128958","V3854","V4343",3
"1128983","V3879","V4343",3
"1129353","V4249","V4343",3
"1129438","V4334","V4343",3
"1130145","V5041","V4343",3
"1134559","V9455","V4343",3
"1134603","V9499","V4343",6
"1134609","V9505","V4343",15
"1134610","V9506","V4343",42
"1134611","V9507","V4343",12
"1134612","V9508","V4343",6
"1134620","V9516","V4343",3
"1134621","V9517","V4343",3
"1134714","V9610","V4343",3
"1144345","V4437","V4488",9
"1144346","V4438","V4488",72
"1144358","V4450","V4488",3
"1144367","V4459","V4488",3
"1144682","V4774","V4488",3
"1144684","V4776","V4488",9
"1144691","V4783","V4488",30
"1144693","V4785","V4488",3
"1144725","V4817","V4488",3
"1144726","V4818","V4488",9
"1144729","V4821","V4488",3
"1158839","V4127","V4552",6
"1158841","V4129","V4552",12
"1158842","V4130","V4552",15
"1158849","V4137","V4552",9
"1158851","V4139","V4552",9
"1158852","V4140","V4552",15
"1158853","V4141","V4552",39
"1158855","V4143","V4552",27
"1158856","V4144","V4552",6
"1158857","V4145","V4552",21
"1158858","V4146","V4552",6
"1158860","V4148","V4552",6
"1158861","V4149","V4552",30
"1159088","V4376","V4552",12
"1159089","V4377","V4552",36
"1159091","V4379","V4552",27
"1159107","V4395","V4552",3
"1159108","V4396","V4552",3
"1159109","V4397","V4552",3
"1159110","V4398","V4552",9
"1159111","V4399","V4552",6
"1159112","V4400","V4552",3
"1159113","V4401","V4552",3
"1159114","V4402","V4552",3
"1159115","V4403","V4552",3
"1159118","V4406","V4552",6
"1159131","V4419","V4552",6
"1159132","V4420","V4552",6
"1159134","V4422","V4552",24
"1159138","V4426","V4552",3
"1159139","V4427","V4552",6
"1159140","V4428","V4552",3
"1159141","V4429","V4552",15
"1159142","V4430","V4552",3
"1159144","V4432","V4552",6
"1159145","V4433","V4552",6
"1159147","V4435","V4552",3
"1159148","V4436","V4552",6
"1159149","V4437","V4552",54
"1159150","V4438","V4552",48
"1159151","V4439","V4552",66
"1159152","V4440","V4552",51
"1159157","V4445","V4552",6
"1159158","V4446","V4552",6
"1159159","V4447","V4552",3
"1159162","V4450","V4552",33
"1159163","V4451","V4552",30
"1159164","V4452","V4552",36
"1159165","V4453","V4552",6
"1159166","V4454","V4552",3
"1159167","V4455","V4552",9
"1159168","V4456","V4552",27
"1159169","V4457","V4552",27
"1159170","V4458","V4552",18
"1159171","V4459","V4552",78
"1159172","V4460","V4552",51
"1159174","V4462","V4552",33
"1159175","V4463","V4552",15
"1159199","V4487","V4552",18
"1159200","V4488","V4552",9
"1159202","V4490","V4552",21
"1159204","V4492","V4552",24
"1159205","V4493","V4552",3
"1159207","V4495","V4552",48
"1159208","V4496","V4552",6
"1159209","V4497","V4552",3
"1159210","V4498","V4552",15
"1159211","V4499","V4552",6
"1159212","V4500","V4552",6
"1159213","V4501","V4552",81
"1159215","V4503","V4552",54
"1159216","V4504","V4552",15
"1159218","V4506","V4552",27
"1159219","V4507","V4552",3
"1159225","V4513","V4552",30
"1159227","V4515","V4552",3
"1159228","V4516","V4552",33
"1159229","V4517","V4552",24
"1159230","V4518","V4552",42
"1159231","V4519","V4552",6
"1159233","V4521","V4552",30
"1159234","V4522","V4552",60
"1159247","V4535","V4552",39
"1159250","V4538","V4552",15
"1159255","V4543","V4552",132
"1159257","V4545","V4552",9
"1159362","V4650","V4552",3
"1159364","V4652","V4552",6
"1159373","V4661","V4552",39
"1159374","V4662","V4552",36
"1159375","V4663","V4552",3
"1159376","V4664","V4552",27
"1159378","V4666","V4552",24
"1159379","V4667","V4552",3
"1159383","V4671","V4552",3
"1159384","V4672","V4552",30
"1159385","V4673","V4552",30
"1159400","V4688","V4552",3
"1159409","V4697","V4552",24
"1159413","V4701","V4552",3
"1159466","V4754","V4552",3
"1159471","V4759","V4552",15
"1159472","V4760","V4552",9
"1159473","V4761","V4552",6
"1159474","V4762","V4552",45
"1159475","V4763","V4552",27
"1159477","V4765","V4552",45
"1159478","V4766","V4552",3
"1159480","V4768","V4552",21
"1159481","V4769","V4552",3
"1159482","V4770","V4552",6
"1159483","V4771","V4552",6
"1159484","V4772","V4552",9
"1159485","V4773","V4552",3
"1159486","V4774","V4552",42
"1159487","V4775","V4552",60
"1159488","V4776","V4552",9
"1159489","V4777","V4552",3
"1159491","V4779","V4552",3
"1159493","V4781","V4552",18
"1159494","V4782","V4552",21
"1159495","V4783","V4552",9
"1159498","V4786","V4552",36
"1159501","V4789","V4552",15
"1159504","V4792","V4552",3
"1159507","V4795","V4552",3
"1159514","V4802","V4552",3
"1159515","V4803","V4552",6
"1159516","V4804","V4552",9
"1159517","V4805","V4552",30
"1159518","V4806","V4552",54
"1159526","V4814","V4552",66
"1159527","V4815","V4552",69
"1159529","V4817","V4552",6
"1159530","V4818","V4552",9
"1159531","V4819","V4552",42
"1159532","V4820","V4552",60
"1159535","V4823","V4552",39
"1159536","V4824","V4552",33
"1159538","V4826","V4552",24
"1159561","V4849","V4552",3
"1159567","V4855","V4552",3
"1164216","V9504","V4552",3
"1164220","V9508","V4552",3
"1164238","V9526","V4552",3
"1164247","V9535","V4552",6
"1164248","V9536","V4552",3
"1164250","V9538","V4552",3
"1164257","V9545","V4552",6
"1164272","V9560","V4552",9
"1164274","V9562","V4552",3
"1164276","V9564","V4552",3
"1164291","V9579","V4552",6
"1164293","V9581","V4552",9
"1164297","V9585","V4552",6
"1164298","V9586","V4552",9
"1164299","V9587","V4552",6
"1164300","V9588","V4552",3
"1164302","V9590","V4552",6
"1164304","V9592","V4552",3
"1173981","V4465","V4579",3
"1173984","V4468","V4579",3
"1174040","V4524","V4579",9
"1174042","V4526","V4579",9
"1174047","V4531","V4579",48
"1174049","V4533","V4579",6
"1174050","V4534","V4579",12
"1174052","V4536","V4579",6
"1174053","V4537","V4579",111
"1174055","V4539","V4579",3
"1174056","V4540","V4579",3
"1174058","V4542","V4579",18
"1174060","V4544","V4579",105
"1174062","V4546","V4579",6
"1174064","V4548","V4579",9
"1174066","V4550","V4579",9
"1174067","V4551","V4579",9
"1174069","V4553","V4579",6
"1174073","V4557","V4579",45
"1174075","V4559","V4579",42
"1174077","V4561","V4579",9
"1174078","V4562","V4579",12
"1174079","V4563","V4579",69
"1174081","V4565","V4579",6
"1174082","V4566","V4579",3
"1174086","V4570","V4579",27
"1174087","V4571","V4579",6
"1174088","V4572","V4579",6
"1174089","V4573","V4579",3
"1174091","V4575","V4579",69
"1174094","V4578","V4579",18
"1174096","V4580","V4579",12
"1174104","V4588","V4579",75
"1174110","V4594","V4579",3
"1174114","V4598","V4579",12
"1174115","V4599","V4579",24
"1174116","V4600","V4579",27
"1174118","V4602","V4579",3
"1174257","V4741","V4579",3
"1174260","V4744","V4579",3
"1174362","V4846","V4579",9
"1174582","V5066","V4579",9
"1174585","V5069","V4579",3
"1188703","V4383","V4582",3
"1188704","V4384","V4582",3
"1188718","V4398","V4582",3
"1188719","V4399","V4582",6
"1188726","V4406","V4582",6
"1188727","V4407","V4582",6
"1188728","V4408","V4582",6
"1188729","V4409","V4582",6
"1188730","V4410","V4582",12
"1188731","V4411","V4582",3
"1188784","V4464","V4582",12
"1188785","V4465","V4582",6
"1188788","V4468","V4582",9
"1188811","V4491","V4582",3
"1188812","V4492","V4582",108
"1188813","V4493","V4582",3
"1188815","V4495","V4582",45
"1188816","V4496","V4582",3
"1188832","V4512","V4582",6
"1188849","V4529","V4582",21
"1188850","V4530","V4582",39
"1188852","V4532","V4582",72
"1188853","V4533","V4582",27
"1188854","V4534","V4582",30
"1188855","V4535","V4582",42
"1188857","V4537","V4582",3
"1188858","V4538","V4582",57
"1188859","V4539","V4582",66
"1188864","V4544","V4582",6
"1188875","V4555","V4582",27
"1188881","V4561","V4582",66
"1188882","V4562","V4582",3
"1188884","V4564","V4582",15
"1188889","V4569","V4582",21
"1188894","V4574","V4582",66
"1188896","V4576","V4582",81
"1188897","V4577","V4582",99
"1188898","V4578","V4582",6
"1188899","V4579","V4582",18
"1188900","V4580","V4582",9
"1188901","V4581","V4582",66
"1188902","V4582","V4582",87
"1188903","V4583","V4582",93
"1188905","V4585","V4582",9
"1188906","V4586","V4582",3
"1188908","V4588","V4582",3
"1188912","V4592","V4582",24
"1188914","V4594","V4582",3
"1188915","V4595","V4582",6
"1188916","V4596","V4582",9
"1188917","V4597","V4582",9
"1188918","V4598","V4582",45
"1188919","V4599","V4582",54
"1188920","V4600","V4582",102
"1188922","V4602","V4582",45
"1188995","V4675","V4582",9
"1188998","V4678","V4582",3
"1188999","V4679","V4582",24
"1189000","V4680","V4582",3
"1189005","V4685","V4582",6
"1189056","V4736","V4582",9
"1189057","V4737","V4582",12
"1189062","V4742","V4582",9
"1189078","V4758","V4582",3
"1189100","V4780","V4582",3
"1189107","V4787","V4582",3
"1189387","V5067","V4582",9
"1189392","V5072","V4582",15
"1203508","V4384","V4594",15
"1203509","V4385","V4594",6
"1203511","V4387","V4594",3
"1203520","V4396","V4594",9
"1203521","V4397","V4594",3
"1203526","V4402","V4594",3
"1203527","V4403","V4594",6
"1203529","V4405","V4594",3
"1203530","V4406","V4594",12
"1203531","V4407","V4594",9
"1203532","V4408","V4594",12
"1203533","V4409","V4594",3
"1203534","V4410","V4594",9
"1203538","V4414","V4594",12
"1203542","V4418","V4594",9
"1203543","V4419","V4594",3
"1203545","V4421","V4594",3
"1203550","V4426","V4594",6
"1203551","V4427","V4594",12
"1203552","V4428","V4594",12
"1203553","V4429","V4594",12
"1203565","V4441","V4594",3
"1203566","V4442","V4594",3
"1203572","V4448","V4594",3
"1203588","V4464","V4594",66
"1203589","V4465","V4594",33
"1203612","V4488","V4594",3
"1203615","V4491","V4594",3
"1203628","V4504","V4594",3
"1203636","V4512","V4594",3
"1203638","V4514","V4594",9
"1203640","V4516","V4594",12
"1203641","V4517","V4594",6
"1203644","V4520","V4594",15
"1203646","V4522","V4594",96
"1203650","V4526","V4594",3
"1203651","V4527","V4594",204
"1203652","V4528","V4594",69
"1203656","V4532","V4594",18
"1203657","V4533","V4594",6
"1203660","V4536","V4594",12
"1203661","V4537","V4594",3
"1203664","V4540","V4594",96
"1203665","V4541","V4594",108
"1203666","V4542","V4594",57
"1203667","V4543","V4594",150
"1203669","V4545","V4594",156
"1203670","V4546","V4594",63
"1203672","V4548","V4594",36
"1203674","V4550","V4594",6
"1203683","V4559","V4594",6
"1203685","V4561","V4594",6
"1203687","V4563","V4594",6
"1203693","V4569","V4594",60
"1203765","V4641","V4594",9
"1203809","V4685","V4594",3
"1203836","V4712","V4594",3
"1203837","V4713","V4594",6
"1203859","V4735","V4594",3
"1203860","V4736","V4594",3
"1203865","V4741","V4594",9
"1203868","V4744","V4594",9
"1203871","V4747","V4594",6
"1203877","V4753","V4594",3
"1203882","V4758","V4594",12
"1203883","V4759","V4594",24
"1203887","V4763","V4594",3
"1203888","V4764","V4594",27
"1203894","V4770","V4594",18
"1203895","V4771","V4594",9
"1203896","V4772","V4594",3
"1203904","V4780","V4594",3
"1203912","V4788","V4594",12
"1203915","V4791","V4594",36
"1203916","V4792","V4594",27
"1203917","V4793","V4594",21
"1203918","V4794","V4594",27
"1203919","V4795","V4594",15
"1203924","V4800","V4594",12
"1203925","V4801","V4594",12
"1203926","V4802","V4594",6
"1203937","V4813","V4594",3
"1203947","V4823","V4594",18
"1203948","V4824","V4594",3
"1203950","V4826","V4594",6
"1203969","V4845","V4594",3
"1203970","V4846","V4594",15
"1203971","V4847","V4594",9
"1203977","V4853","V4594",3
"1204190","V5066","V4594",3
"1204191","V5067","V4594",66
"1204192","V5068","V4594",6
"1204193","V5069","V4594",12
"1204194","V5070","V4594",30
"1204195","V5071","V4594",3
"1208541","V9417","V4594",33
"1208542","V9418","V4594",9
"1208543","V9419","V4594",30
"1208544","V9420","V4594",6
"1208545","V9421","V4594",27
"1208546","V9422","V4594",15
"1208547","V9423","V4594",3
"1208548","V9424","V4594",18
"1208575","V9451","V4594",3
"1208602","V9478","V4594",3
"1208612","V9488","V4594",12
"1208615","V9491","V4594",3
"1208622","V9498","V4594",3
"1208733","V9609","V4594",6
"1208750","V9626","V4594",3
"1208752","V9628","V4594",6
"1208754","V9630","V4594",9
"1208759","V9635","V4594",6
"1218137","V4209","V4620",3
"1218184","V4256","V4620",3
"1218187","V4259","V4620",3
"1218201","V4273","V4620",12
"1218205","V4277","V4620",3
"1218208","V4280","V4620",6
"1218210","V4282","V4620",6
"1218213","V4285","V4620",9
"1218216","V4288","V4620",27
"1218219","V4291","V4620",51
"1218220","V4292","V4620",36
"1218222","V4294","V4620",27
"1218224","V4296","V4620",9
"1218225","V4297","V4620",12
"1218226","V4298","V4620",3
"1218227","V4299","V4620",54
"1218228","V4300","V4620",6
"1218229","V4301","V4620",78
"1218230","V4302","V4620",63
"1218247","V4319","V4620",39
"1218248","V4320","V4620",21
"1218249","V4321","V4620",6
"1218253","V4325","V4620",12
"1218254","V4326","V4620",3
"1218255","V4327","V4620",27
"1218256","V4328","V4620",3
"1218257","V4329","V4620",39
"1218258","V4330","V4620",33
"1218259","V4331","V4620",9
"1218260","V4332","V4620",39
"1232576","V3844","V4912",3
"1232581","V3849","V4912",3
"1232618","V3886","V4912",12
"1232619","V3887","V4912",3
"1232620","V3888","V4912",12
"1232638","V3906","V4912",3
"1232640","V3908","V4912",3
"1233613","V4881","V4912",3
"1233633","V4901","V4912",3
"1233637","V4905","V4912",6
"1233639","V4907","V4912",3
"1233644","V4912","V4912",3
"1233645","V4913","V4912",3
"1233647","V4915","V4912",9
"1233648","V4916","V4912",18
"1233657","V4925","V4912",3
"1233685","V4953","V4912",6
"1233686","V4954","V4912",6
"1233689","V4957","V4912",6
"1233692","V4960","V4912",9
"1233705","V4973","V4912",3
"1233793","V5061","V4912",3
"1238199","V9467","V4912",21
"1238201","V9469","V4912",9
"1238202","V9470","V4912",9
"1238203","V9471","V4912",21
"1238204","V9472","V4912",6
"1238205","V9473","V4912",18
"1238347","V9615","V4912",3
"1246973","V3437","V4918",3
"1246975","V3439","V4918",9
"1246976","V3440","V4918",21
"1246977","V3441","V4918",6
"1246978","V3442","V4918",12
"1246979","V3443","V4918",12
"1246980","V3444","V4918",9
"1246982","V3446","V4918",6
"1247334","V3798","V4918",6
"1247337","V3801","V4918",24
"1247340","V3804","V4918",9
"1247341","V3805","V4918",27
"1247362","V3826","V4918",9
"1247363","V3827","V4918",15
"1247367","V3831","V4918",3
"1247371","V3835","V4918",15
"1247379","V3843","V4918",30
"1247388","V3852","V4918",3
"1247389","V3853","V4918",12
"1247390","V3854","V4918",6
"1247391","V3855","V4918",3
"1247392","V3856","V4918",6
"1247395","V3859","V4918",3
"1247397","V3861","V4918",3
"1247398","V3862","V4918",3
"1247400","V3864","V4918",15
"1247406","V3870","V4918",3
"1247409","V3873","V4918",3
"1247411","V3875","V4918",21
"1247412","V3876","V4918",15
"1247413","V3877","V4918",6
"1247417","V3881","V4918",12
"1247419","V3883","V4918",12
"1247420","V3884","V4918",12
"1247421","V3885","V4918",21
"1247422","V3886","V4918",12
"1247423","V3887","V4918",15
"1247424","V3888","V4918",27
"1247427","V3891","V4918",3
"1247431","V3895","V4918",27
"1247434","V3898","V4918",6
"1247435","V3899","V4918",15
"1247436","V3900","V4918",3
"1247437","V3901","V4918",15
"1247439","V3903","V4918",3
"1247440","V3904","V4918",102
"1247441","V3905","V4918",66
"1247442","V3906","V4918",39
"1247443","V3907","V4918",15
"1247444","V3908","V4918",21
"1247445","V3909","V4918",3
"1247446","V3910","V4918",3
"1247447","V3911","V4918",42
"1247448","V3912","V4918",6
"1247449","V3913","V4918",3
"1247450","V3914","V4918",15
"1247484","V3948","V4918",12
"1247485","V3949","V4918",3
"1247694","V4158","V4918",3
"1247695","V4159","V4918",3
"1247701","V4165","V4918",6
"1247709","V4173","V4918",3
"1247710","V4174","V4918",3
"1247711","V4175","V4918",12
"1247712","V4176","V4918",36
"1247713","V4177","V4918",6
"1247716","V4180","V4918",24
"1247717","V4181","V4918",3
"1247720","V4184","V4918",6
"1247723","V4187","V4918",12
"1247724","V4188","V4918",9
"1247727","V4191","V4918",3
"1247730","V4194","V4918",6
"1247731","V4195","V4918",3
"1247736","V4200","V4918",3
"1247738","V4202","V4918",3
"1247778","V4242","V4918",3
"1248414","V4878","V4918",27
"1248415","V4879","V4918",12
"1248417","V4881","V4918",72
"1248419","V4883","V4918",3
"1248421","V4885","V4918",9
"1248422","V4886","V4918",48
"1248423","V4887","V4918",78
"1248424","V4888","V4918",9
"1248425","V4889","V4918",177
"1248426","V4890","V4918",6
"1248427","V4891","V4918",51
"1248428","V4892","V4918",162
"1248429","V4893","V4918",123
"1248430","V4894","V4918",21
"1248433","V4897","V4918",27
"1248434","V4898","V4918",3
"1248435","V4899","V4918",120
"1248437","V4901","V4918",3
"1248438","V4902","V4918",18
"1248439","V4903","V4918",36
"1248440","V4904","V4918",27
"1248441","V4905","V4918",6
"1248442","V4906","V4918",15
"1248443","V4907","V4918",3
"1248444","V4908","V4918",3
"1248445","V4909","V4918",3
"1248447","V4911","V4918",15
"1248451","V4915","V4918",6
"1248455","V4919","V4918",3
"1248456","V4920","V4918",9
"1248457","V4921","V4918",3
"1248458","V4922","V4918",9
"1248460","V4924","V4918",3
"1248463","V4927","V4918",18
"1248465","V4929","V4918",9
"1248466","V4930","V4918",3
"1248468","V4932","V4918",3
"1248471","V4935","V4918",3
"1248472","V4936","V4918",3
"1248473","V4937","V4918",3
"1248474","V4938","V4918",9
"1248475","V4939","V4918",3
"1248476","V4940","V4918",6
"1248478","V4942","V4918",63
"1248479","V4943","V4918",21
"1248480","V4944","V4918",135
"1248481","V4945","V4918",222
"1248482","V4946","V4918",39
"1248483","V4947","V4918",102
"1248484","V4948","V4918",21
"1248486","V4950","V4918",6
"1248488","V4952","V4918",6
"1248492","V4956","V4918",12
"1248494","V4958","V4918",3
"1248495","V4959","V4918",3
"1248496","V4960","V4918",3
"1248498","V4962","V4918",3
"1248501","V4965","V4918",3
"1248504","V4968","V4918",3
"1248506","V4970","V4918",3
"1248507","V4971","V4918",9
"1248510","V4974","V4918",3
"1248511","V4975","V4918",6
"1248515","V4979","V4918",3
"1248519","V4983","V4918",3
"1248522","V4986","V4918",6
"1248524","V4988","V4918",6
"1248532","V4996","V4918",3
"1248540","V5004","V4918",9
"1248542","V5006","V4918",6
"1248547","V5011","V4918",24
"1248550","V5014","V4918",3
"1248551","V5015","V4918",3
"1248562","V5026","V4918",6
"1248566","V5030","V4918",12
"1248588","V5052","V4918",12
"1248590","V5054","V4918",21
"1248591","V5055","V4918",21
"1248592","V5056","V4918",111
"1248593","V5057","V4918",45
"1248594","V5058","V4918",72
"1248595","V5059","V4918",9
"1248596","V5060","V4918",27
"1248597","V5061","V4918",105
"1248598","V5062","V4918",18
"1248599","V5063","V4918",3
"1248600","V5064","V4918",9
"1253006","V9470","V4918",24
"1253007","V9471","V4918",9
"1253009","V9473","V4918",48
"1260448","V2108","V4921",6
"1261777","V3437","V4921",9
"1261784","V3444","V4921",3
"1261785","V3445","V4921",3
"1262136","V3796","V4921",15
"1262137","V3797","V4921",24
"1262138","V3798","V4921",6
"1262139","V3799","V4921",9
"1262142","V3802","V4921",3
"1262143","V3803","V4921",6
"1262144","V3804","V4921",9
"1262145","V3805","V4921",3
"1262153","V3813","V4921",6
"1262162","V3822","V4921",3
"1262164","V3824","V4921",15
"1262167","V3827","V4921",6
"1262183","V3843","V4921",3
"1262189","V3849","V4921",9
"1262197","V3857","V4921",9
"1262201","V3861","V4921",9
"1262223","V3883","V4921",9
"1262226","V3886","V4921",21
"1262228","V3888","V4921",27
"1262230","V3890","V4921",6
"1262236","V3896","V4921",15
"1262247","V3907","V4921",24
"1262248","V3908","V4921",21
"1262252","V3912","V4921",12
"1262289","V3949","V4921",12
"1263217","V4877","V4921",3
"1263219","V4879","V4921",9
"1263221","V4881","V4921",12
"1263223","V4883","V4921",102
"1263224","V4884","V4921",57
"1263225","V4885","V4921",108
"1263226","V4886","V4921",12
"1263227","V4887","V4921",9
"1263229","V4889","V4921",15
"1263231","V4891","V4921",3
"1263232","V4892","V4921",3
"1263233","V4893","V4921",9
"1263234","V4894","V4921",3
"1263237","V4897","V4921",3
"1263239","V4899","V4921",6
"1263241","V4901","V4921",6
"1263242","V4902","V4921",9
"1263243","V4903","V4921",6
"1263245","V4905","V4921",3
"1263248","V4908","V4921",12
"1263253","V4913","V4921",3
"1263257","V4917","V4921",117
"1263258","V4918","V4921",3
"1263259","V4919","V4921",39
"1263260","V4920","V4921",36
"1263261","V4921","V4921",3
"1263263","V4923","V4921",15
"1263264","V4924","V4921",39
"1263265","V4925","V4921",18
"1263266","V4926","V4921",3
"1263267","V4927","V4921",24
"1263268","V4928","V4921",6
"1263293","V4953","V4921",12
"1263294","V4954","V4921",18
"1263297","V4957","V4921",3
"1263300","V4960","V4921",9
"1263313","V4973","V4921",6
"1263318","V4978","V4921",3
"1263322","V4982","V4921",3
"1263328","V4988","V4921",3
"1263393","V5053","V4921",33
"1263395","V5055","V4921",3
"1263399","V5059","V4921",3
"1267795","V9455","V4921",24
"1267811","V9471","V4921",9
"1267960","V9620","V4921",9
"1267961","V9621","V4921",3
"1267975","V9635","V4921",3
"1267977","V9637","V4921",15
"1276581","V3437","V4922",3
"1276582","V3438","V4922",33
"1276583","V3439","V4922",105
"1276584","V3440","V4922",27
"1276585","V3441","V4922",3
"1276586","V3442","V4922",60
"1276587","V3443","V4922",198
"1276588","V3444","V4922",3
"1276590","V3446","V4922",90
"1276942","V3798","V4922",6
"1276945","V3801","V4922",12
"1276948","V3804","V4922",6
"1276949","V3805","V4922",6
