"","From","To","Prob"
"475640","V1912","V1919",3
"475642","V1914","V1919",7
"475643","V1915","V1919",9
"475644","V1916","V1919",6
"475645","V1917","V1919",1
"475646","V1918","V1919",9
"475647","V1919","V1919",13
"475648","V1920","V1919",18
"475651","V1923","V1919",19
"475652","V1924","V1919",1
"475654","V1926","V1919",4
"475655","V1927","V1919",15
"475657","V1929","V1919",2
"475658","V1930","V1919",4
"475661","V1933","V1919",2
"475665","V1937","V1919",2
"475669","V1941","V1919",1
"475722","V1994","V1919",2
"475723","V1995","V1919",1
"475724","V1996","V1919",1
"475725","V1997","V1919",1
"475726","V1998","V1919",1
"475729","V2001","V1919",2
"475730","V2002","V1919",5
"475731","V2003","V1919",2
"475732","V2004","V1919",9
"475978","V2250","V1919",1
"490144","V1612","V1929",1
"490150","V1618","V1929",4
"490151","V1619","V1929",1
"490154","V1622","V1929",4
"490155","V1623","V1929",6
"490157","V1625","V1929",2
"490162","V1630","V1929",2
"490163","V1631","V1929",1
"490164","V1632","V1929",5
"490166","V1634","V1929",3
"490170","V1638","V1929",1
"490171","V1639","V1929",8
"490172","V1640","V1929",13
"490173","V1641","V1929",1
"490175","V1643","V1929",2
"490176","V1644","V1929",5
"490181","V1649","V1929",1
"490183","V1651","V1929",3
"490184","V1652","V1929",1
"490190","V1658","V1929",1
"490197","V1665","V1929",1
"490201","V1669","V1929",1
"490233","V1701","V1929",1
"490238","V1706","V1929",1
"490240","V1708","V1929",1
"490243","V1711","V1929",1
"490244","V1712","V1929",1
"490248","V1716","V1929",1
"490249","V1717","V1929",1
"490250","V1718","V1929",1
"490275","V1743","V1929",1
"490276","V1744","V1929",1
"490277","V1745","V1929",4
"490278","V1746","V1929",1
"490281","V1749","V1929",3
"490285","V1753","V1929",2
"490290","V1758","V1929",2
"490296","V1764","V1929",2
"490348","V1816","V1929",2
"490352","V1820","V1929",15
"490353","V1821","V1929",1
"490359","V1827","V1929",1
"490363","V1831","V1929",1
"490366","V1834","V1929",1
"490372","V1840","V1929",1
"490376","V1844","V1929",2
"490379","V1847","V1929",1
"490380","V1848","V1929",1
"490381","V1849","V1929",1
"490382","V1850","V1929",1
"490383","V1851","V1929",3
"490385","V1853","V1929",1
"490388","V1856","V1929",1
"490391","V1859","V1929",1
"490396","V1864","V1929",2
"490401","V1869","V1929",1
"490405","V1873","V1929",2
"490413","V1881","V1929",1
"490414","V1882","V1929",1
"490426","V1894","V1929",1
"490428","V1896","V1929",1
"490430","V1898","V1929",1
"490432","V1900","V1929",6
"490434","V1902","V1929",1
"490436","V1904","V1929",3
"490437","V1905","V1929",1
"490444","V1912","V1929",2
"490446","V1914","V1929",12
"490447","V1915","V1929",4
"490449","V1917","V1929",4
"490456","V1924","V1929",6
"490458","V1926","V1929",8
"490461","V1929","V1929",7
"490465","V1933","V1929",37
"490466","V1934","V1929",40
"490470","V1938","V1929",26
"490472","V1940","V1929",25
"490474","V1942","V1929",1
"490476","V1944","V1929",8
"490483","V1951","V1929",2
"490527","V1995","V1929",1
"490528","V1996","V1929",1
"490533","V2001","V1929",1
"490536","V2004","V1929",1
"499317","V10785","V1929",1
"499320","V10788","V1929",2
"499324","V10792","V1929",1
"499325","V10793","V1929",1
"499329","V10797","V1929",1
"504942","V1606","V1938",1
"504947","V1611","V1938",1
"504951","V1615","V1938",1
"504954","V1618","V1938",3
"504958","V1622","V1938",3
"504961","V1625","V1938",2
"504962","V1626","V1938",1
"504964","V1628","V1938",3
"504967","V1631","V1938",1
"504968","V1632","V1938",4
"504974","V1638","V1938",22
"504975","V1639","V1938",8
"504976","V1640","V1938",27
"504977","V1641","V1938",1
"504978","V1642","V1938",2
"504981","V1645","V1938",1
"504984","V1648","V1938",1
"504990","V1654","V1938",1
"504994","V1658","V1938",1
"505004","V1668","V1938",1
"505005","V1669","V1938",1
"505042","V1706","V1938",1
"505047","V1711","V1938",1
"505052","V1716","V1938",1
"505076","V1740","V1938",1
"505080","V1744","V1938",1
"505089","V1753","V1938",3
"505092","V1756","V1938",1
"505094","V1758","V1938",3
"505107","V1771","V1938",2
"505150","V1814","V1938",1
"505152","V1816","V1938",2
"505156","V1820","V1938",5
"505157","V1821","V1938",1
"505159","V1823","V1938",1
"505164","V1828","V1938",1
"505167","V1831","V1938",6
"505169","V1833","V1938",4
"505171","V1835","V1938",1
"505172","V1836","V1938",1
"505173","V1837","V1938",1
"505180","V1844","V1938",1
"505182","V1846","V1938",1
"505184","V1848","V1938",1
"505187","V1851","V1938",2
"505189","V1853","V1938",3
"505190","V1854","V1938",1
"505191","V1855","V1938",1
"505195","V1859","V1938",2
"505199","V1863","V1938",1
"505202","V1866","V1938",2
"505208","V1872","V1938",1
"505209","V1873","V1938",3
"505216","V1880","V1938",1
"505217","V1881","V1938",1
"505218","V1882","V1938",5
"505234","V1898","V1938",1
"505235","V1899","V1938",1
"505236","V1900","V1938",3
"505240","V1904","V1938",1
"505250","V1914","V1938",30
"505251","V1915","V1938",18
"505253","V1917","V1938",3
"505254","V1918","V1938",1
"505255","V1919","V1938",1
"505260","V1924","V1938",4
"505262","V1926","V1938",9
"505263","V1927","V1938",2
"505265","V1929","V1938",31
"505269","V1933","V1938",33
"505270","V1934","V1938",54
"505274","V1938","V1938",56
"505276","V1940","V1938",31
"505278","V1942","V1938",4
"505280","V1944","V1938",13
"505287","V1951","V1938",2
"505340","V2004","V1938",1
"514121","V10785","V1938",2
"514128","V10792","V1938",5
"514129","V10793","V1938",3
"514133","V10797","V1938",1
"565281","V2729","V2729",3
"565427","V2875","V2729",1
"565428","V2876","V2729",5
"565434","V2882","V2729",1
"580088","V2732","V2732",1
"580090","V2734","V2732",1
"580091","V2735","V2732",1
"580095","V2739","V2732",1
"580098","V2742","V2732",1
"580103","V2747","V2732",1
"580106","V2750","V2732",1
"580107","V2751","V2732",1
"580113","V2757","V2732",5
"580114","V2758","V2732",5
"580116","V2760","V2732",4
"580119","V2763","V2732",1
"580120","V2764","V2732",1
"580121","V2765","V2732",6
"580122","V2766","V2732",1
"580124","V2768","V2732",6
"580126","V2770","V2732",1
"580129","V2773","V2732",2
"580130","V2774","V2732",2
"580132","V2776","V2732",1
"580133","V2777","V2732",2
"580134","V2778","V2732",1
"580135","V2779","V2732",1
"580136","V2780","V2732",2
"580157","V2801","V2732",4
"580158","V2802","V2732",2
"580159","V2803","V2732",1
"580160","V2804","V2732",3
"594892","V2732","V2733",8
"594894","V2734","V2733",12
"594895","V2735","V2733",8
"594896","V2736","V2733",2
"594897","V2737","V2733",1
"594899","V2739","V2733",3
"594902","V2742","V2733",2
"594903","V2743","V2733",9
"594904","V2744","V2733",6
"594905","V2745","V2733",9
"594906","V2746","V2733",4
"594907","V2747","V2733",1
"594908","V2748","V2733",1
"594909","V2749","V2733",2
"594913","V2753","V2733",1
"594920","V2760","V2733",1
"594924","V2764","V2733",1
"594925","V2765","V2733",2
"594931","V2771","V2733",1
"594934","V2774","V2733",1
"594935","V2775","V2733",2
"594937","V2777","V2733",1
"594940","V2780","V2733",1
"594946","V2786","V2733",2
"594949","V2789","V2733",4
"594950","V2790","V2733",2
"594951","V2791","V2733",1
"594952","V2792","V2733",6
"594965","V2805","V2733",1
"594966","V2806","V2733",2
"594968","V2808","V2733",7
"594969","V2809","V2733",1
"594970","V2810","V2733",1
"594971","V2811","V2733",1
"609696","V2732","V2734",2
"609703","V2739","V2734",1
"609704","V2740","V2734",1
"609705","V2741","V2734",1
"609721","V2757","V2734",1
"609724","V2760","V2734",1
"609727","V2763","V2734",1
"609728","V2764","V2734",2
"609729","V2765","V2734",2
"609731","V2767","V2734",1
"609732","V2768","V2734",2
"609737","V2773","V2734",2
"609739","V2775","V2734",1
"609744","V2780","V2734",1
"609762","V2798","V2734",1
"609767","V2803","V2734",1
"609768","V2804","V2734",1
"624500","V2732","V2735",1
"624501","V2733","V2735",2
"624502","V2734","V2735",1
"624504","V2736","V2735",1
"624507","V2739","V2735",1
"624508","V2740","V2735",4
"624510","V2742","V2735",1
"624514","V2746","V2735",1
"624516","V2748","V2735",1
"624517","V2749","V2735",2
"624519","V2751","V2735",1
"624524","V2756","V2735",1
"624525","V2757","V2735",7
"624526","V2758","V2735",3
"624527","V2759","V2735",3
"624528","V2760","V2735",4
"624530","V2762","V2735",1
"624532","V2764","V2735",1
"624533","V2765","V2735",4
"624536","V2768","V2735",2
"624544","V2776","V2735",2
"624545","V2777","V2735",3
"624572","V2804","V2735",1
"639304","V2732","V2738",5
"639310","V2738","V2738",1
"639314","V2742","V2738",1
"639315","V2743","V2738",2
"639316","V2744","V2738",2
"639317","V2745","V2738",3
"639318","V2746","V2738",2
"639319","V2747","V2738",2
"639320","V2748","V2738",1
"639321","V2749","V2738",1
"639337","V2765","V2738",3
"639339","V2767","V2738",1
"639340","V2768","V2738",1
"639344","V2772","V2738",1
"639345","V2773","V2738",1
"639346","V2774","V2738",1
"639348","V2776","V2738",1
"639349","V2777","V2738",1
"639364","V2792","V2738",1
"639452","V2880","V2738",2
"654251","V2875","V2877",1
"654252","V2876","V2877",2
"654258","V2882","V2877",1
"683890","V2906","V2895",1
"683900","V2916","V2895",1
"683905","V2921","V2895",1
"683907","V2923","V2895",1
"683910","V2926","V2895",1
"683912","V2928","V2895",1
"695983","V195","V2909",1
"695986","V198","V2909",1
"695988","V200","V2909",3
"696216","V428","V2909",1
"696223","V435","V2909",1
"696242","V454","V2909",1
"696280","V492","V2909",1
"696310","V522","V2909",2
"696325","V537","V2909",1
"696333","V545","V2909",1
"696335","V547","V2909",1
"698690","V2902","V2909",1
"698692","V2904","V2909",9
"698693","V2905","V2909",7
"698697","V2909","V2909",4
"698698","V2910","V2909",1
"698699","V2911","V2909",1
"698700","V2912","V2909",1
"698702","V2914","V2909",2
"698703","V2915","V2909",3
"698708","V2920","V2909",4
"698712","V2924","V2909",1
"698719","V2931","V2909",4
"698720","V2932","V2909",1
"698722","V2934","V2909",4
"698723","V2935","V2909",2
"698724","V2936","V2909",3
"698725","V2937","V2909",2
"698726","V2938","V2909",1
"698727","V2939","V2909",2
"698729","V2941","V2909",1
"698732","V2944","V2909",4
"698733","V2945","V2909",1
"698735","V2947","V2909",3
"698740","V2952","V2909",5
"698741","V2953","V2909",1
"698742","V2954","V2909",9
"698743","V2955","V2909",4
"698744","V2956","V2909",4
"698745","V2957","V2909",4
"698746","V2958","V2909",2
"698747","V2959","V2909",3
"698749","V2961","V2909",4
"698750","V2962","V2909",1
"698751","V2963","V2909",4
"698752","V2964","V2909",2
"698753","V2965","V2909",1
"698754","V2966","V2909",4
"698755","V2967","V2909",7
"698756","V2968","V2909",2
"698757","V2969","V2909",2
"698758","V2970","V2909",3
"698760","V2972","V2909",3
"698761","V2973","V2909",3
"698762","V2974","V2909",3
"703018","V7230","V2909",1
"703027","V7239","V2909",4
"703186","V7398","V2909",2
"703193","V7405","V2909",1
"711845","V1253","V2985",1
"711846","V1254","V2985",1
"711851","V1259","V2985",1
"713568","V2976","V2985",1
"713572","V2980","V2985",2
"713573","V2981","V2985",1
"713574","V2982","V2985",1
"713575","V2983","V2985",1
"713576","V2984","V2985",2
"713577","V2985","V2985",1
"713578","V2986","V2985",2
"715153","V4561","V2985",1
"715162","V4570","V2985",1
"715165","V4573","V2985",1
"715461","V4869","V2985",1
"726650","V1254","V2986",1
"726653","V1257","V2986",3
"726654","V1258","V2986",1
"726657","V1261","V2986",1
"728372","V2976","V2986",1
"728376","V2980","V2986",1
"728378","V2982","V2986",1
"728379","V2983","V2986",1
"728380","V2984","V2986",2
"728381","V2985","V2986",1
"728382","V2986","V2986",3
"728383","V2987","V2986",1
"729965","V4569","V2986",1
"729969","V4573","V2986",1
"741458","V1258","V2987",1
"743184","V2984","V2987",3
"743185","V2985","V2987",2
"743187","V2987","V2987",1
"744667","V4467","V2987",1
"744791","V4591","V2987",1
"772942","V3134","V2989",1
"772962","V3154","V2989",1
"787750","V3138","V2995",1
"816313","V2093","V3392",2
"816494","V2274","V3392",1
"816819","V2599","V3392",1
"816837","V2617","V3392",1
"816840","V2620","V3392",1
"816868","V2648","V3392",2
"816869","V2649","V3392",3
"816871","V2651","V3392",2
"816876","V2656","V3392",2
"816879","V2659","V3392",2
"816890","V2670","V3392",1
"816891","V2671","V3392",1
"816892","V2672","V3392",3
"816896","V2676","V3392",2
"816898","V2678","V3392",1
"816901","V2681","V3392",3
"816903","V2683","V3392",2
"816904","V2684","V3392",1
"816905","V2685","V3392",2
"816912","V2692","V3392",1
"816914","V2694","V3392",3
"816922","V2702","V3392",1
"816925","V2705","V3392",1
"817615","V3395","V3392",5
"817631","V3411","V3392",1
"817636","V3416","V3392",4
"817638","V3418","V3392",1
"817693","V3473","V3392",2
"817701","V3481","V3392",5
"817702","V3482","V3392",1
"817703","V3483","V3392",2
"817704","V3484","V3392",1
"817707","V3487","V3392",1
"817717","V3497","V3392",1
"817719","V3499","V3392",1
"817726","V3506","V3392",2
"817728","V3508","V3392",1
"817736","V3516","V3392",1
"817739","V3519","V3392",4
"817740","V3520","V3392",1
"817742","V3522","V3392",2
"817743","V3523","V3392",2
"817744","V3524","V3392",1
"817747","V3527","V3392",2
"817750","V3530","V3392",2
"817751","V3531","V3392",2
"817752","V3532","V3392",4
"817755","V3535","V3392",2
"817760","V3540","V3392",2
"817761","V3541","V3392",2
"817766","V3546","V3392",1
"817768","V3548","V3392",1
"817770","V3550","V3392",1
"817773","V3553","V3392",9
"817774","V3554","V3392",1
"817776","V3556","V3392",5
"817791","V3571","V3392",1
"817792","V3572","V3392",4
"817793","V3573","V3392",6
"817794","V3574","V3392",3
"817796","V3576","V3392",3
"817797","V3577","V3392",6
"817798","V3578","V3392",1
"817799","V3579","V3392",2
"817801","V3581","V3392",1
"817805","V3585","V3392",2
"817806","V3586","V3392",6
"817808","V3588","V3392",1
"817810","V3590","V3392",5
"817818","V3598","V3392",1
"817822","V3602","V3392",1
"817826","V3606","V3392",1
"817832","V3612","V3392",1
"817835","V3615","V3392",1
"817839","V3619","V3392",2
"817843","V3623","V3392",1
"817848","V3628","V3392",1
"817852","V3632","V3392",1
"817853","V3633","V3392",4
"817856","V3636","V3392",21
"817857","V3637","V3392",8
"817858","V3638","V3392",12
"817859","V3639","V3392",1
"817860","V3640","V3392",4
"817861","V3641","V3392",12
"817863","V3643","V3392",11
"817866","V3646","V3392",10
"817867","V3647","V3392",7
"817868","V3648","V3392",19
"817871","V3651","V3392",6
"817873","V3653","V3392",1
"817875","V3655","V3392",1
"817878","V3658","V3392",1
"817880","V3660","V3392",2
"817881","V3661","V3392",9
"817882","V3662","V3392",2
"817883","V3663","V3392",3
"817884","V3664","V3392",8
"817885","V3665","V3392",1
"817887","V3667","V3392",9
"817888","V3668","V3392",2
"817889","V3669","V3392",4
"817893","V3673","V3392",6
"817896","V3676","V3392",1
"817897","V3677","V3392",1
"817901","V3681","V3392",5
"817902","V3682","V3392",1
"817904","V3684","V3392",2
"817906","V3686","V3392",5
"817916","V3696","V3392",1
"817917","V3697","V3392",2
"817918","V3698","V3392",1
"817920","V3700","V3392",1
"817922","V3702","V3392",2
"817923","V3703","V3392",5
"817924","V3704","V3392",1
"817925","V3705","V3392",4
"817927","V3707","V3392",1
"817929","V3709","V3392",2
"817944","V3724","V3392",2
"817947","V3727","V3392",2
"817949","V3729","V3392",1
"818153","V3933","V3392",1
"818158","V3938","V3392",1
"818187","V3967","V3392",1
"818225","V4005","V3392",1
"818226","V4006","V3392",1
"818237","V4017","V3392",4
"818238","V4018","V3392",3
"818242","V4022","V3392",5
"818243","V4023","V3392",1
"818244","V4024","V3392",5
"818245","V4025","V3392",6
"818247","V4027","V3392",2
"818249","V4029","V3392",3
"818250","V4030","V3392",9
"818251","V4031","V3392",1
"818253","V4033","V3392",1
"818255","V4035","V3392",3
"818264","V4044","V3392",4
"818269","V4049","V3392",4
"823836","V9616","V3392",1
"832462","V3438","V3439",1
"832463","V3439","V3439",4
"832464","V3440","V3439",2
"832465","V3441","V3439",2
"832466","V3442","V3439",4
"832467","V3443","V3439",4
"832468","V3444","V3439",2
"832470","V3446","V3439",3
"832825","V3801","V3439",2
"832850","V3826","V3439",1
"832853","V3829","V3439",1
"832875","V3851","V3439",1
"832878","V3854","V3439",5
"832879","V3855","V3439",2
"832880","V3856","V3439",1
"832883","V3859","V3439",1
"832887","V3863","V3439",1
"832904","V3880","V3439",2
"832905","V3881","V3439",2
"832908","V3884","V3439",1
"832910","V3886","V3439",1
"832911","V3887","V3439",5
"832914","V3890","V3439",2
"832919","V3895","V3439",2
"832922","V3898","V3439",3
"832923","V3899","V3439",4
"832925","V3901","V3439",3
"832926","V3902","V3439",3
"832927","V3903","V3439",4
"832929","V3905","V3439",3
"832930","V3906","V3439",8
"832931","V3907","V3439",1
"832934","V3910","V3439",2
"832935","V3911","V3439",5
"832938","V3914","V3439",2
"833095","V4071","V3439",1
"833097","V4073","V3439",1
"833102","V4078","V3439",2
"833103","V4079","V3439",2
"833107","V4083","V3439",1
"833108","V4084","V3439",5
"833109","V4085","V3439",4
"833110","V4086","V3439",7
"833111","V4087","V3439",11
"833114","V4090","V3439",5
"833115","V4091","V3439",2
"833116","V4092","V3439",7
"833117","V4093","V3439",4
"833118","V4094","V3439",4
"833119","V4095","V3439",6
"833120","V4096","V3439",7
"833121","V4097","V3439",3
"833122","V4098","V3439",5
"833123","V4099","V3439",1
"833125","V4101","V3439",4
"833126","V4102","V3439",2
"833127","V4103","V3439",3
"833130","V4106","V3439",1
"833132","V4108","V3439",3
"833133","V4109","V3439",2
"833134","V4110","V3439",4
"833135","V4111","V3439",6
"833137","V4113","V3439",1
"833138","V4114","V3439",5
"833139","V4115","V3439",4
"833141","V4117","V3439",4
"833142","V4118","V3439",14
"833143","V4119","V3439",4
"833144","V4120","V3439",3
"833145","V4121","V3439",3
"833146","V4122","V3439",4
"833147","V4123","V3439",3
"833148","V4124","V3439",6
"833149","V4125","V3439",2
"833150","V4126","V3439",4
"833151","V4127","V3439",2
"833153","V4129","V3439",2
"833154","V4130","V3439",7
"833155","V4131","V3439",1
"833156","V4132","V3439",2
"833159","V4135","V3439",1
"833160","V4136","V3439",1
"833162","V4138","V3439",1
"833166","V4142","V3439",2
"833169","V4145","V3439",2
"833170","V4146","V3439",2
"833174","V4150","V3439",6
"833175","V4151","V3439",2
"833176","V4152","V3439",7
"833177","V4153","V3439",8
"833178","V4154","V3439",11
"833180","V4156","V3439",8
"833181","V4157","V3439",1
"833182","V4158","V3439",3
"833183","V4159","V3439",1
"833184","V4160","V3439",1
"833185","V4161","V3439",2
"833186","V4162","V3439",2
"833187","V4163","V3439",2
"833188","V4164","V3439",1
"833189","V4165","V3439",1
"833192","V4168","V3439",3
"833193","V4169","V3439",1
"833194","V4170","V3439",8
"833195","V4171","V3439",5
"833196","V4172","V3439",2
"833198","V4174","V3439",1
"833199","V4175","V3439",5
"833201","V4177","V3439",3
"833202","V4178","V3439",7
"833203","V4179","V3439",1
"833204","V4180","V3439",6
"833205","V4181","V3439",4
"833206","V4182","V3439",1
"833207","V4183","V3439",1
"833208","V4184","V3439",8
"833209","V4185","V3439",1
"833210","V4186","V3439",3
"833211","V4187","V3439",9
"833212","V4188","V3439",12
"833215","V4191","V3439",11
"833217","V4193","V3439",7
"833218","V4194","V3439",7
"833219","V4195","V3439",3
"833220","V4196","V3439",7
"833221","V4197","V3439",10
"833222","V4198","V3439",4
"833223","V4199","V3439",3
"833224","V4200","V3439",7
"833225","V4201","V3439",3
"833226","V4202","V3439",6
"833227","V4203","V3439",5
"833229","V4205","V3439",1
"833230","V4206","V3439",7
"833231","V4207","V3439",5
"833232","V4208","V3439",3
"833234","V4210","V3439",1
"833235","V4211","V3439",1
"833236","V4212","V3439",2
"833237","V4213","V3439",2
"833239","V4215","V3439",3
"833240","V4216","V3439",3
"833241","V4217","V3439",7
"833242","V4218","V3439",3
"833243","V4219","V3439",3
"833245","V4221","V3439",1
"833247","V4223","V3439",2
"833248","V4224","V3439",9
"833251","V4227","V3439",3
"833252","V4228","V3439",3
"833253","V4229","V3439",1
"833254","V4230","V3439",4
"833256","V4232","V3439",1
"833257","V4233","V3439",3
"833258","V4234","V3439",7
"833260","V4236","V3439",3
"833261","V4237","V3439",7
"833262","V4238","V3439",4
"833263","V4239","V3439",1
"833265","V4241","V3439",1
"833267","V4243","V3439",1
"833268","V4244","V3439",3
"833269","V4245","V3439",1
"833270","V4246","V3439",3
"833272","V4248","V3439",1
"833273","V4249","V3439",5
"833274","V4250","V3439",3
"833275","V4251","V3439",2
"833276","V4252","V3439",3
"833277","V4253","V3439",4
"833278","V4254","V3439",2
"833279","V4255","V3439",2
"833280","V4256","V3439",6
"833281","V4257","V3439",4
"833282","V4258","V3439",4
"833283","V4259","V3439",3
"833284","V4260","V3439",4
"833285","V4261","V3439",4
"833286","V4262","V3439",1
"833287","V4263","V3439",7
"833288","V4264","V3439",3
"833289","V4265","V3439",3
"833290","V4266","V3439",5
"833291","V4267","V3439",3
"833293","V4269","V3439",1
"833294","V4270","V3439",8
"833295","V4271","V3439",1
"833296","V4272","V3439",3
"833297","V4273","V3439",3
"833298","V4274","V3439",5
"833299","V4275","V3439",1
"833300","V4276","V3439",4
"833301","V4277","V3439",6
"833303","V4279","V3439",6
"833304","V4280","V3439",6
"833305","V4281","V3439",5
"833306","V4282","V3439",2
"833307","V4283","V3439",6
"833308","V4284","V3439",6
"833309","V4285","V3439",6
"833310","V4286","V3439",4
"833311","V4287","V3439",4
"833312","V4288","V3439",5
"833313","V4289","V3439",3
"833314","V4290","V3439",4
"833315","V4291","V3439",6
"833316","V4292","V3439",9
"833317","V4293","V3439",7
"833318","V4294","V3439",2
"833319","V4295","V3439",5
"833320","V4296","V3439",6
"833321","V4297","V3439",3
"833322","V4298","V3439",4
"833323","V4299","V3439",7
"833324","V4300","V3439",3
"833325","V4301","V3439",4
"833326","V4302","V3439",1
"833327","V4303","V3439",5
"833328","V4304","V3439",2
"833329","V4305","V3439",10
"833330","V4306","V3439",8
"833331","V4307","V3439",6
"833332","V4308","V3439",3
"833333","V4309","V3439",10
"833334","V4310","V3439",3
"833335","V4311","V3439",6
"833336","V4312","V3439",11
"833337","V4313","V3439",10
"833339","V4315","V3439",9
"833340","V4316","V3439",3
"833341","V4317","V3439",2
"833342","V4318","V3439",11
"833343","V4319","V3439",5
"833344","V4320","V3439",4
"833345","V4321","V3439",7
"833346","V4322","V3439",4
"833347","V4323","V3439",4
"833349","V4325","V3439",3
"833350","V4326","V3439",3
"833351","V4327","V3439",7
"833352","V4328","V3439",3
"833353","V4329","V3439",4
"833354","V4330","V3439",5
"833355","V4331","V3439",3
"833356","V4332","V3439",6
"833357","V4333","V3439",4
"833358","V4334","V3439",10
"833359","V4335","V3439",3
"833360","V4336","V3439",2
"833361","V4337","V3439",4
"833362","V4338","V3439",1
"833363","V4339","V3439",6
"833364","V4340","V3439",9
"833365","V4341","V3439",3
"833366","V4342","V3439",5
"833367","V4343","V3439",8
"833368","V4344","V3439",6
"833369","V4345","V3439",5
"833370","V4346","V3439",5
"833371","V4347","V3439",2
"833372","V4348","V3439",8
"833373","V4349","V3439",4
"833374","V4350","V3439",2
"833375","V4351","V3439",5
"833376","V4352","V3439",9
"833377","V4353","V3439",5
"833378","V4354","V3439",5
"833379","V4355","V3439",5
"833380","V4356","V3439",9
"833381","V4357","V3439",7
"833382","V4358","V3439",8
"833383","V4359","V3439",14
"833384","V4360","V3439",8
"833385","V4361","V3439",3
"833387","V4363","V3439",6
"833389","V4365","V3439",1
"833392","V4368","V3439",6
"833393","V4369","V3439",8
"833394","V4370","V3439",1
"833396","V4372","V3439",5
"833496","V4472","V3439",3
"833630","V4606","V3439",1
"833632","V4608","V3439",1
"833634","V4610","V3439",1
"833635","V4611","V3439",2
"833636","V4612","V3439",1
"833642","V4618","V3439",1
"833653","V4629","V3439",5
"833656","V4632","V3439",3
"833658","V4634","V3439",3
"833659","V4635","V3439",1
"833660","V4636","V3439",1
"833661","V4637","V3439",1
"833662","V4638","V3439",2
"833671","V4647","V3439",3
"833673","V4649","V3439",1
"833674","V4650","V3439",2
"833675","V4651","V3439",3
"833676","V4652","V3439",4
"833698","V4674","V3439",1
"833700","V4676","V3439",1
"833710","V4686","V3439",1
"833728","V4704","V3439",1
"833733","V4709","V3439",1
"833752","V4728","V3439",1
"833755","V4731","V3439",1
"833902","V4878","V3439",2
"833903","V4879","V3439",1
"833904","V4880","V3439",3
"833905","V4881","V3439",2
"833906","V4882","V3439",1
"833907","V4883","V3439",4
"833908","V4884","V3439",3
"833909","V4885","V3439",3
"833910","V4886","V3439",1
"833911","V4887","V3439",3
"833912","V4888","V3439",3
"833913","V4889","V3439",1
"833914","V4890","V3439",4
"833915","V4891","V3439",1
"833916","V4892","V3439",2
"833917","V4893","V3439",2
"833918","V4894","V3439",1
"833919","V4895","V3439",3
"833920","V4896","V3439",3
"833921","V4897","V3439",6
"833923","V4899","V3439",1
"833924","V4900","V3439",3
"833925","V4901","V3439",2
"833926","V4902","V3439",1
"833927","V4903","V3439",1
"833930","V4906","V3439",4
"833931","V4907","V3439",1
"833932","V4908","V3439",2
"833933","V4909","V3439",3
"833934","V4910","V3439",4
"833935","V4911","V3439",1
"833936","V4912","V3439",3
"833937","V4913","V3439",2
"833938","V4914","V3439",1
"833939","V4915","V3439",2
"833940","V4916","V3439",2
"833941","V4917","V3439",2
"833942","V4918","V3439",4
"833943","V4919","V3439",2
"833944","V4920","V3439",2
"833945","V4921","V3439",1
"833947","V4923","V3439",2
"833949","V4925","V3439",3
"833951","V4927","V3439",2
"833952","V4928","V3439",3
"833953","V4929","V3439",3
"833955","V4931","V3439",3
"833956","V4932","V3439",2
"833957","V4933","V3439",3
"833958","V4934","V3439",1
"833959","V4935","V3439",3
"833960","V4936","V3439",7
"833961","V4937","V3439",3
"833962","V4938","V3439",2
"833963","V4939","V3439",2
"833964","V4940","V3439",3
"833965","V4941","V3439",2
"833966","V4942","V3439",1
"833968","V4944","V3439",6
"833970","V4946","V3439",3
"833972","V4948","V3439",2
"833975","V4951","V3439",1
"833976","V4952","V3439",2
"833978","V4954","V3439",2
"833979","V4955","V3439",1
"833981","V4957","V3439",1
"833983","V4959","V3439",5
"833986","V4962","V3439",1
"833987","V4963","V3439",2
"833988","V4964","V3439",1
"833990","V4966","V3439",2
"833991","V4967","V3439",4
"833993","V4969","V3439",1
"833996","V4972","V3439",6
"833998","V4974","V3439",3
"833999","V4975","V3439",2
"834001","V4977","V3439",2
"834002","V4978","V3439",1
"834004","V4980","V3439",2
"834005","V4981","V3439",3
"834006","V4982","V3439",2
"834008","V4984","V3439",2
"834009","V4985","V3439",3
"834010","V4986","V3439",1
"834012","V4988","V3439",2
"834013","V4989","V3439",3
"834014","V4990","V3439",2
"834015","V4991","V3439",1
"834016","V4992","V3439",4
"834017","V4993","V3439",3
"834018","V4994","V3439",1
"834019","V4995","V3439",1
"834021","V4997","V3439",3
"834023","V4999","V3439",6
"834026","V5002","V3439",1
"834031","V5007","V3439",3
"834033","V5009","V3439",1
"834034","V5010","V3439",1
"834035","V5011","V3439",1
"834036","V5012","V3439",4
"834038","V5014","V3439",2
"834039","V5015","V3439",1
"834040","V5016","V3439",7
"834041","V5017","V3439",5
"834042","V5018","V3439",5
"834043","V5019","V3439",2
"834044","V5020","V3439",11
"834045","V5021","V3439",8
"834046","V5022","V3439",3
"834047","V5023","V3439",6
"834048","V5024","V3439",5
"834049","V5025","V3439",7
"834050","V5026","V3439",9
"834051","V5027","V3439",6
"834053","V5029","V3439",13
"834054","V5030","V3439",2
"834056","V5032","V3439",2
"834057","V5033","V3439",3
"834058","V5034","V3439",5
"834059","V5035","V3439",5
"834060","V5036","V3439",9
"834061","V5037","V3439",2
"834063","V5039","V3439",7
